rank,school,type,grades,address,city,zip,county,district,year
461,School 19,Public,K-4,31 James Street,Paterson,07502,Passaic County,Paterson Public School District,2018
462,Northeast Elementary School,Public,K-5,603 Grove St,Upper Montclair,07042,Essex County,Montclair Public School District,2018
463,Bertrand F. Gibbs Elementary School,Public,K-5,195 Sutton Place,New Milford,07646,Bergen County,New Milford Public School District,2018
464,Constable Elementary School,Public,K-5,29 Constable Road,Kendall Park,08824,Middlesex County,South Brunswick School District,2018
465,Thomas Paine Elementary School,Public,K-5,4001 Church Rd.,Cherry Hill,08034,Camden County,Cherry Hill School District,2018
466,Farmingdale Elementary,Public,"PK, KG-8",49 Academy St,Farmingdale,07727,Monmouth County,Farmingdale Public School District,2018
467,G. Harold Antrim Elementary School,Public,"PK, KG-8",401 Niblick Street,Point Pleasant Beach,08742,Ocean County,Point Pleasant Beach School District,2018
468,Indian Fields Elementary School,Public,"PK, KG-5",359 Ridge Road,Dayton,08810,Middlesex County,South Brunswick School District,2018
469,Norman S. Weir,Public,K-8,152 College Boulevard,Paterson,07505,Passaic County,Paterson Public School District,2018
470,Washington School,Public,1-3,89 Wood St,Rutherford,07070,Bergen County,Rutherford School District,2018
471,Memorial School,Public,"PK, KG-3",764 Grant Ave,Maywood,07607,Bergen County,Maywood School District,2018
472,Newbury Elementary School,Public,3-5,179 Newbury Road,Howell,07731,Monmouth County,Howell Township Public School District,2018
473,Memorial Elementary School,Public,K-5,11 Ely Ave,Laurence Harbor,08879,Middlesex County,Old Bridge Township School District,2018
474,Number 10,Public,"PK, KG-5",2801 Highland Avenue,Linden,07036,Union County,Linden Public School District,2018
475,James Russell Lowell Elementary School,Public,K-4,1025 Lincoln Place,Teaneck,07666,Bergen County,Teaneck School District,2018
476,Woodcrest Elementary School,Public,K-5,400 Cranford Dr.,Cherry Hill,08003,Camden County,Cherry Hill School District,2018
477,Yardville Heights Elementary School,Public,K-5,3880 South Broad Street,Hamilton,08620,Mercer County,Hamilton Township Public School District,2018
478,Stony Brook Elementary School,Public,K-5,44 Stony Brook Road,Rockaway,07866,Morris County,Rockaway Township School District,2018
479,Woodrow Wilson Elementary School,Public,K-3,65 Dane Street,Sayreville,08872,Middlesex County,Sayreville School District,2018
480,Beach Haven School,Public,"PK, KG-6",8th Street & Beach Avenue,Beach Haven,08008,Ocean County,Beach Haven School District,2018
481,Laura Donovan School,Public,K-5,237 Stonehurst Blvd,Freehold,07728,Monmouth County,Freehold Township School District,2018
482,Haskell Elementary School,Public,"PK, KG-8",973 Ringwood Avenue,Haskell,07420,Passaic County,Wanaque School District,2018
483,Central Avenue School,Public,"PK, KG-5",50 Central Avenue,Madison,07940,Morris County,Madison Public School District,2018
484,Dr. Gerald H. Woehr Elementary School,Public,"PK, KG-5",44 N Main St,New Egypt,08533,Ocean County,Plumsted Township School District,2018
485,Mark Newbie Elementary School,Public,K-5,2 East Browning Rd,Collingswood,08108,Camden County,Collingswood Public School District,2018
486,Wilson Elementary School,Public,K-5,71 Orton Rd,West Caldwell,07006,Essex County,Caldwell-West School District,2018
487,Willow Grove Elementary School,Public,2-4,601 Willow Grove Street,Hackettstown,07840,Warren County,Hackettstown Public School District,2018
488,Mercerville Elementary School,Public,K-5,60 Regina Avenue,Hamilton,08619,Mercer County,Hamilton Township Public School District,2018
489,Avon Elementary School,Public,"PK, KG-8",505 Lincoln Avenue,Avon by the Sea,07717,Monmouth County,Avon Boro School District,2018
490,Leroy Gordon Cooper Elementary School,Public,K-5,160 Birchwood Drive,Keyport,07735,Middlesex County,Old Bridge Township School District,2018
491,Millstone Township Elementary School,Public,3-5,308 Millstone Road,Clarksburg,08510,Monmouth County,Millstone Township School District,2018
492,Elms Elementary School,Public,"PK, KG-5",780 Patterson Road,Jackson,08527,Ocean County,Jackson Township School District,2018
493,Adamsville Primary School,Public,"PK, KG-4",400 Union Avenue,Bridgewater,08807,Somerset County,Bridgewater-Raritan Regional School District,2018
494,Aldrich Elementary School,Public,3-5,615 Aldrich Road,Howell,07731,Monmouth County,Howell Township Public School District,2018
495,Randolphville Elementary School,Public,K-3,One Suttie Avenue,Piscataway,08854,Middlesex County,Piscataway Township School District,2018
496,Memorial Elementary School,Public,3-5,485 Adelphia Road,Freehold,07728,Monmouth County,Howell Township Public School District,2018
497,Franklin Park School,Public,"PK, KG-5",30 Eden Street,Franklin Park,08823,Somerset County,Franklin Township Public School District,2018
498,Frank K. Hehnly,Public,K-5,590 Raritan Road,Clark,07066,Union County,Clark Township Public School District,2018
499,Riverbank Charter School of Excellence,"Public, Charter",K-3,1300 Hornberger Ave,Roebling,08554,Burlington County,Riverbank Charter School of Excellence,2018
500,School #5,Public,"PK, KG-4",214 Day Ave,Cliffside Park,07010,Bergen County,Cliffside Park School District,2018
501,Taylor Mills School,Public,K-6,77 Gordons Corner Road,Manalapan,07726,Monmouth County,Manalapan-Englishtown Regional School District,2018
502,Grandview Elementary School,Public,K-3,130 North Randolphville Rd,Piscataway,08854,Middlesex County,Piscataway Township School District,2018
503,Lebanon Borough School,Public,"PK, KG-6",6 Maple St,Lebanon,08833,Hunterdon County,Lebanon Borough School District,2018
504,Stoy Elementary School,Public,"PK, KG-5",206 Briarwood Avenue,Haddonfield,08033,Camden County,Haddon Township School District,2018
505,Frenchtown Elementary,Public,"PK, KG-8",902 Harrison St,Frenchtown,08825,Hunterdon County,Frenchtown Borough School District,2018
506,Franklin Township School,Public,"PK, KG-6",52 Asbury  Broadway Road,Washington,07882,Warren County,Franklin Township School District,2018
507,Frankford Township School,Public,"PK, KG-8",4 Pines Road,Branchville,07826,Sussex County,Frankford Township Consolidated School District,2018
508,Sussex Avenue School,Public,3-5,125 Sussex Avenue,Morristown,07960,Morris County,Morris School District,2018
509,Fredon Township School,Public,"PK, KG-6",459 Route 94,Newton,07860,Sussex County,Fredon Township School District,2018
510,Normandy Park School,Public,K-5,19a Normandy Parkway,Morristown,07960,Morris County,Morris School District,2018
511,School #2,Public,K-5,1270 Van Houten Avenue,Clifton,07013,Passaic County,Clifton Public School District,2018
512,Mary S. Shoemaker School,Public,1-5,201 E  Millbrooke Ave,Woodstown,08098,Salem County,Woodstown-Pilesgrove Regional School District,2018
513,Greenwich School,Public,"PK, KG-5",101 Wyndham Farm Boulevard,Stewartsville,08886,Warren County,Greenwich Township School District,2018
514,Southwood Elementary School,Public,K-5,64 Southwood Dr,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2018
515,Bradford Elementary School,Public,"PK, KG-5",87 Mt Hebron Rd,Upper Montclair,07042,Essex County,Montclair Public School District,2018
516,Thomas Jefferson Elementary School,Public,K-5,100 Prospect Avenue,North Arlington,07031,Bergen County,North Arlington School District,2018
517,Mill Lake,Public,"PK, KG-3",115 Monmouth Road,Monroe Twp,08831,Middlesex County,Monroe Township School District,2018
518,Frank W. Gavlak Elementary School,Public,K-6,106 King St,Wallington,07057,Bergen County,Wallington Boro School District,2018
519,Memorial Elementary School,Public,"PK, KG-4",201 Squaw Brook Rd.,North Haledon,07508,Passaic County,North Haledon School District,2018
520,Ardena Elementary School,Public,3-5,355 Adelphia Road,Farmingdale,07727,Monmouth County,Howell Township Public School District,2018
521,Newell Elementary School,Public,"PK, KG-4",27 High Street,Allentown,08501,Monmouth County,Upper Freehold Regional School District,2018
522,Frederic N. Brown Elementary School,Public,K-4,125 Grove Ave,Verona,07044,Essex County,Verona Public School District,2018
523,Hillside Elementary School,Public,"PK, KG-4",1370 Hainesport Mt Laurel Rd,Mount Laurel,08054,Burlington County,Mount Laurel Township School District,2018
524,Connecticut Farms Elementary,Public,"PK, KG-5",875 Stuyvesant Avenue,Union,07083,Union County,Township of Union School District,2018
525,Thomas Jefferson School,Public,3-5,James Street & Ogden Place,Morristown,07960,Morris County,Morris School District,2018
526,Hope Township School,Public,"PK, KG-8",320 Johnsonburg Road,Hope,07844,Warren County,Hope Township School District,2018
527,Midland Elementary School,Public,K-4,241 West Midland Avenue,Paramus,07652,Bergen County,Paramus Public School District,2018
528,Strathmore Elementary School,Public,K-3,282 Church Street,Aberdeen,07747,Monmouth County,Matawan-Aberdeen Regional School District,2018
529,Robert Hunter Elementary School,Public,K-4,8 Dayton Road,Flemington,08822,Hunterdon County,Flemington-Raritan Regional School District,2018
530,Memorial School,Public,"PK, KG-8",Memorial School,South Hackensack,07606,Bergen County,South Hackensack School District,2018
531,Pines Lake Elementary School,Public,K-5,511 Pines Lake Drive,Wayne,07470,Passaic County,Wayne Township Public School District,2018
532,Hillside Elementary School,Public,3-5,54 Orange Rd,Montclair,07042,Essex County,Montclair Public School District,2018
533,Manasquan Elementary School,Public,"PK, KG-8",168 Broad Street,Manasquan,08736,Monmouth County,Manasquan School District,2018
534,John A. Forrest Elementary School,Public,K-4,10 - 00 Hopper Ave,Fair Lawn,07410,Bergen County,Fair Lawn Public School District,2018
535,Seventh Avenue,Public,3-6,316 Seventh Avenue,Haddon Heights,08035,Camden County,HADDON HEIGHTS School District,2018
536,Memorial School,Public,"PK, KG-2",319 New York Avenue,Lyndhurst,07071,Bergen County,Lyndhurst Public School District,2018
537,Kingwood Township School,Public,"PK, KG-8",880 County Road 519,Frenchtown,08825,Hunterdon County,Kingwood Township School District,2018
538,Community Park School,Public,"PK, KG-5",372 Witherspoon Street,Princeton,08540,Mercer County,Princeton Public School District,2018
539,Theunis Dey Elementary School,Public,K-5,55 Webster Drive,Wayne,07470,Passaic County,Wayne Township Public School District,2018
540,Thomas B. Conley Elementary School,Public,"PK, KG-6",940 Iron Bridge Rd,Asbury,08802,Hunterdon County,Bethlehem Township School District,2018
541,Harry S. Truman Elementary School,Public,K-3,One Taft Place,Parlin,08859,Middlesex County,Sayreville School District,2018
542,Walter C. Black Elementary School,Public,K-2,371 Stockton Street,Hightstown,08520,Mercer County,East Windsor Regional School District,2018
543,John Hill School,Public,3-8,435 Lathrop Avenue,Boonton,07005,Morris County,Boonton Town Public School District,2018
544,Hampton Borough School,Public,"PK, KG-5",32  41 South Street,Hampton,08827,Hunterdon County,Hampton Borough School District,2018
545,Central Elementary School,Public,K-5,2007 Allenwood Road,Wall,07719,Monmouth County,Wall Township Public School District,2018
546,A.E. Burling Elementary School,Public,"PK, KG-5",3600 Harris Avenue,Pennsauken,08105,Camden County,Pennsauken Township Board of Education School District,2018
547,Alan B. Shepard Elementary School,Public,K-5,33 Bushnell Rd,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2018
548,E Raymond Appleby Elementary School,Public,2-5,23 Vliet Street,Spotswood,08884,Middlesex County,Spotswood Public School District,2018
549,Valley Road School,Public,"PK, KG-8",24 Valley Road,Stanhope,07874,Sussex County,Stanhope School District,2018
550,Lincoln Park Elementary School,Public,"PK, KG-4",274 Pinebrook Road,Lincoln Park,07035,Morris County,Lincoln Park School District,2018
551,Washington Elementary School,Public,K-5,600 School Street,Township Of Washington,07676,Bergen County,Westwood Regional School District,2018
552,Kennedy Elementary School,Public,K-4,20 Pleasant Hill Road,Succasunna,07876,Morris County,Roxbury Township School District,2018
553,Howard C. Johnson Elementary School,Public,"PK, KG-5",1021 Larsen Road,Jackson,08527,Ocean County,Jackson Township School District,2018
554,Lanoka Harbor Elementary School,Public,K-4,281 Manchester Ave,Lanoka Harbor,08734,Ocean County,Lacey Township School District,2018
555,Mary Bray Elementary School,Public,"PK, KG-5",225 West Kings Highway,Mount Ephraim,08059,Camden County,Mt. Ephraim School District,2018
556,John F. Kennedy Elementary School,Public,K-5,1310 Ratzer Road,Wayne,07470,Passaic County,Wayne Township Public School District,2018
557,Holly Glen Elementary School,Public,"PK, KG-4",900 North Main Street,Williamstown,08094,Gloucester County,Monroe Township Public School District,2018
558,Clyde S. Jennings Elementary School,Public,K-5,100 Cedar Avenue,Oaklyn,08107,Camden County,Haddon Township School District,2018
559,Richard L Rice School,Public,"PK, KG-5",50 Crown Royal Parkway,Marlton,08053,Burlington County,Evesham Township School District,2018
560,The Ethical Community Charter School,"Public, Charter",K-8,95 Broadway,Jersey City,07306,Hudson County,The Ethical Community Charter School,2018
561,Montague Township School,Public,"PK, KG-8",475 Route 206,Montague,07827,Sussex County,Montague Township School District,2018
562,South Harrison Elementary School,Public,"PK, KG-6",904 Mullica Hill Rd,Harrisonville,08039,Gloucester County,South Harrison Township School District,2018
563,White Rock Elementary School,Public,2-5,2 Francine Place,Oak Ridge,07438,Morris County,Jefferson Township Public School District,2018
564,Alfred Zampella School,Public,"PK, KG-8",201 North St,Jersey City,07307,Hudson County,Jersey City Public Schools,2018
565,Cape May City Elementary School,Public,"PK, KG-6",921 Lafayette St,Cape May,08204,Cape May County,Cape May City School District,2018
566,Washington Elementary School,Public,K-5,176 Mohawk Avenue,Hawthorne,07506,Passaic County,Hawthorne Public School District,2018
567,Sylvia Rosenauer Elementary School,Public,"PK, KG-5",60 Citadel Drive,Jackson,08527,Ocean County,Jackson Township School District,2018
568,Union Valley Elementary School,Public,"PK, KG-5",1300 Jarvis Road,Sicklerville,08081,Camden County,Gloucester Township Public Schools,2018
569,Nicolaus Copernicus School,Public,"PK, KG-5",3385 Kennedy Blvd,Jersey City,07307,Hudson County,Jersey City Public Schools,2018
570,Raritan Valley School,Public,1-4,37 Cresci Blvd,Hazlet,07730,Monmouth County,Hazlet Township Public School District,2018
571,Alexander Hamilton,Public,3-5,24 Mills Street,Morristown,07960,Morris County,Morris School District,2018
572,Bee Meadow School,Public,K-5,120 Reynolds Avenue,Whippany,07981,Morris County,Hanover Township School District,2018
573,Virgil I. Grissom Elementary School,Public,K-5,One Sims Avenue,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2018
574,Parkway Elementary School,Public,"PK, KG-4",142 Ramblewood Parkway,Mount Laurel,08054,Burlington County,Mount Laurel Township School District,2018
575,Marshall Hill Elementary School,Public,K-5,210 Marshall Hill Road,West Milford,07480,Passaic County,West Milford Township Public School District,2018
576,Joyce Kilmer Elementary School,Public,K-5,2900 Chapel Ave.,Cherry Hill,08002,Camden County,Cherry Hill School District,2018
577,William A. Miller Elementary School,Public,K-5,2 Old Matawan Road,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2018
578,University Heights Elementary School,Public,"PK, KG-5",645 Paxson Avenue,Hamilton,08690,Mercer County,Hamilton Township Public School District,2018
579,Environment Community Opportunity (ECO) Charter School,"Public, Charter",K-8,817 Carpenter Street,Camden,08102,Camden County,Environment Community Opportunity (ECO) Charter School,2018
580,Jefferson Elementary School,Public,"PK, KG-4",3400 Palisade Avenue,Union City,07087,Hudson County,Union City School District,2018
581,Robert L. Craig School,Public,"PK, KG-8",20 West Park Street,Moonachie,07074,Bergen County,Moonachie School District,2018
582,Lynn Crest Elementary School,Public,"PK, KG-5",98 Ira Avenue,Colonia,07067,Middlesex County,Woodbridge Township School District,2018
583,Fernbrook School,Public,K-5,206 Quaker Church Road,Randolph,07869,Morris County,Randolph Township School District,2018
584,General Charles G. Harker School,Public,3-5,1771 Oldmans Creek Road,Woolwich Township,08085,Gloucester County,Swedesboro-Woolwich School District,2018
585,Van Sciver Elementary School,Public,"PK, KG-5",625 Rhoads Avenue,Haddonfield,08033,Camden County,Haddon Township School District,2018
586,Glendora Elementary School,Public,K-5,201 Station Ave,Glendora,08029,Camden County,Gloucester Township Public Schools,2018
587,Hatchery Hill Elementary School,Public,"PK, KG-1",398 5th Avenue,Hackettstown,07840,Warren County,Hackettstown Public School District,2018
588,Clarendon School,Public,K-5,685 Fifth St,Secaucus,07094,Hudson County,Secaucus School District,2018
589,Ethel McKnight Elementary School,Public,K-2,58 Twin Rivers Dr   South,East Windsor,08520,Mercer County,East Windsor Regional School District,2018
590,Columbus School,Public,K-5,370 Westervelt Place,Lodi,07644,Bergen County,Lodi School District,2018
591,Hooper Avenue Elementary School,Public,K-5,1517  Hooper Avenue,Toms River,08753,Ocean County,Toms River Regional School District,2018
592,Lillian Drive School,Public,1-4,28 Lillian Drive,Hazlet,07730,Monmouth County,Hazlet Township Public School District,2018
593,Washington Elementary School,Public,K-5,153 Winthrop Road,Edison,08817,Middlesex County,Edison Township School District,2018
594,Oliver Street School,Public,"PK, KG-8",86 Oliver St,Newark,07105,Essex County,Newark Public School District,2018
595,Lincoln,Public,"PK, KG-8",400 Second Avenue,Garwood,07027,Union County,Garwood Boro,2018
596,Clinton Public School,Public,"PK, KG-8",10 School Street,Clinton,08809,Hunterdon County,Clinton-Glen Gardner School District,2018
597,Greenbrook Elementary School,Public,K-5,23 Roberts Street,Kendall Park,08824,Middlesex County,South Brunswick School District,2018
598,Robert Mascenik Elementary School,Public,K-5,300 Benjamin Avenue,Iselin,08830,Middlesex County,Woodbridge Township School District,2018
599,Hazel Avenue Elementary School,Public,K-5,45 Hazel Ave,West Orange,07052,Essex County,West Orange Public Schools,2018
600,Passaic Gifted and Talented Academy School No. 20,Public,2-8,19 Henry Street,Passaic,07055,Passaic County,Passaic City School District,2018
601,Parkview Elementary School,Public,"PK, KG-3",123 Parkview Rd,Stratford,08084,Camden County,Stratford School District,2018
602,McKinley Avenue Elementary School,Public,3-4,1000 McKinley Avenue,Manahawkin,08050,Ocean County,Stafford Township School District,2018
603,Ocean City Primary School,Public,"PK, KG-3",550 West Avenue,Ocean City,08226,Cape May County,Ocean City School District,2018
604,Delaware Township School,Public,"PK, KG-8",501 Rosemont  Ringoes Road,Sergeantsville,08557,Hunterdon County,Delaware Township School District,2018
605,John F. Kennedy Primary School,Public,K-4,255 Woodmere Street,Raritan,08869,Somerset County,Bridgewater-Raritan Regional School District,2018
606,Wayside Elementary School,Public,"PK, KG-4",733 Bowne Road,Ocean,07712,Monmouth County,Township of Ocean School District,2018
607,Larchmont Elementary School,Public,"PK, KG-4",301 Larchmont Blvd,Mount Laurel,08054,Burlington County,Mount Laurel Township School District,2018
608,Clementon Elementary School,Public,"PK, KG-8",4 Audubon Ave,Clementon,08021,Camden County,Clementon Elementary School District,2018
609,George Washington Elementary School,Public,"PK, KG-5",175 Albert Street,North Arlington,07031,Bergen County,North Arlington School District,2018
610,Herbertsville Early Childhood Development Center,Public,PK,2282 Lanes Mill Rd,Brick,08724,Ocean County,Brick Township Public School District,2018
611,Woodmere,Public,2-4,65 Raleigh Court,Eatontown,07724,Monmouth County,Eatontown Public School District,2018
612,Bayview Elementary School,Public,K-5,300 Leonardville Road,Belford,07718,Monmouth County,Middletown Township Public School District,2018
613,Washington Irving School #4,Public,"PK, KG-5",12 Madonna Place,Garfield,07026,Bergen County,Garfield Public School District,2018
614,Valley View School,Public,"PK, KG-4",400 Route 513,Califon,07830,Hunterdon County,Lebanon Township School District,2018
615,Gantner Avenue School,Public,K-5,99 Roosevelt Ave,Elmwood Park,07407,Bergen County,Elmwood Park School District,2018
616,Benjamin Franklin Elementary School,Public,K-5,2485 Woodbridge Avenue,Edison,08817,Middlesex County,Edison Township School District,2018
617,Three Bridges School,Public,"PK, KG-3",480 Main Street,Three Bridges,08887,Hunterdon County,Readington Township School District,2018
618,Alexander Hamilton Academy,Public,K-8,11  27 16th Avenue,Paterson,07501,Passaic County,Paterson Public School District,2018
619,Eleanor Van Gelder,Public,3-6,251 Undercliff Ave,Edgewater,07020,Bergen County,Edgewater School District,2018
620,Holland Township Elementary School,Public,"PK, KG-8",710 Milford  Warren Glen Road,Milford,08848,Hunterdon County,Holland Township School District,2018
621,Sherman Elementary School,Public,"PK, KG-5",375 E Grant Ave,Roselle Park,07204,Union County,Roselle Park Public School District,2018
622,James A. McDivitt Elementary School,Public,K-5,1 Manny Martin Way,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2018
623,Maple Road Elementary School,Public,"PK, KG-5",36 Maple Road,West Milford,07480,Passaic County,West Milford Township Public School District,2018
624,Pennsylvania Avenue Elementary School,Public,"PK, KG-5",Pennsylvania Avenue,Colonia,07067,Middlesex County,Woodbridge Township School District,2018
625,Washington Elementary School,Public,"PK, KG-4",130 A Liberty St,Little Ferry,07643,Bergen County,Little Ferry Public School District,2018
626,East Dover Elementary School,Public,K-6,300 East McFarlan Street,Dover,07801,Morris County,Dover Public School District,2018
627,Dennis B O'Brien Elementary School,Public,"PK, KG-5",16 Mineral Spring Drive,Dover,07801,Morris County,Rockaway Township School District,2018
628,White Township Consolidated School,Public,"PK, KG-8",565 Cr 519,Belvidere,07823,Warren County,White Township Consolidated School District,2018
629,Morgan Elementary School,Public,"PK, KG-5",38 Stamford Road,Hamilton,08619,Mercer County,Hamilton Township Public School District,2018
630,Hazelwood Elementary School,Public,"PK, KG-3",800 Hazelwood Avenue,Middlesex,08846,Middlesex County,Middlesex Borough School District,2018
631,Silver Bay Elementary School,Public,"PK, KG-5",100 Silver Bay Road,Toms River,08753,Ocean County,Toms River Regional School District,2018
632,John H. Winslow Elementary School,Public,K-5,1335 Magnolia Rd,Vineland,08360,Cumberland County,Vineland Public School District,2018
633,Manchester Township Elementary School,Public,K-5,101 N  Colonial Drive,Manchester,08733,Ocean County,Manchester Township School District,2018
634,Upper Greenwood Lake Elementary School,Public,K-5,41 Henry Road,Hewitt,07421,Passaic County,West Milford Township Public School District,2018
635,Memorial Elementary School,Public,"PK, KG-1",400 Hudson Avenue,Pitman,08071,Gloucester County,Pitman Boro School District,2018
636,Morris Goodwin School,Public,"PK, KG-8",839 Ye Greate Street,Greenwich,08323,Cumberland County,Greenwich Township School District,2018
637,Knowlton Township Board of Education,Public,"PK, KG-6",80 Route 46,Delaware,07833,Warren County,Knowlton Township School District,2018
638,Oxford Central School,Public,"PK, KG-8",17 Kent Street,Oxford,07863,Warren County,Oxford Township School District,2018
639,Lincoln School,Public,K-6,301 Harrison St,Nutley,07110,Essex County,Nutley Public School District,2018
640,Madison Park Elementary School,Public,K-5,33 Harvard Rd,Parlin,08859,Middlesex County,Old Bridge Township School District,2018
641,Ernest J. Finizio Junior - Aldene School,Public,"PK, KG-5",339 West Webster Avenue,Roselle Park,07204,Union County,Roselle Park Public School District,2018
642,Gilbert Avenue School,Public,"PK, KG-5",151 Gilbert Avenue,Elmwood Park,07407,Bergen County,Elmwood Park School District,2018
643,Pauline J. Petway Elementary School,Public,K-5,1115 So  Lincoln Ave,Vineland,08361,Cumberland County,Vineland Public School District,2018
644,First Avenue School,Public,"PK, KG-8",214 First Ave,Newark,07107,Essex County,Newark Public School District,2018
645,Harmony Elementary School,Public,"PK, KG-5",100 Murphy Road,New Monmouth,07748,Monmouth County,Middletown Township Public School District,2018
646,Westbrook Elementary School,Public,K-5,55 Nosenzo Pond Road,West Milford,07480,Passaic County,West Milford Township Public School District,2018
647,Frances DeMasi Elementary School,Public,K-5,199 Evesboro  Medford Rd,Marlton,08053,Burlington County,Evesham Township School District,2018
648,Wilson School,Public,"PK, KG-5",80 Union Street,Lodi,07644,Bergen County,Lodi School District,2018
649,Ogdensburg Borough School,Public,"PK, KG-8",100 Main Street,Ogdensburg,07439,Sussex County,Ogdensburg Borough School District,2018
650,Ocean Road Elementary School,Public,"PK, KG-5",Benedict Street,Point Pleasant Beach,08742,Ocean County,Point Pleasant Borough School District,2018
651,Ann Street School,Public,K-8,30 Ann St,Newark,07105,Essex County,Newark Public School District,2018
652,Woodrow Wilson School #5,Public,"PK, KG-5",205 Outwater Lane,Garfield,07026,Bergen County,Garfield Public School District,2018
653,Huber Street School,Public,"PK, KG-5",1520 Paterson Plank Rd,Secaucus,07094,Hudson County,Secaucus School District,2018
654,Samuel R. Donald Elementary School,Public,2-4,29 Captolene Avenue,Bloomingdale,07403,Passaic County,Bloomingdale School District,2018
655,Lafayette Township School,Public,"PK, KG-8",178 Beaver Run Road,Lafayette,07848,Sussex County,Lafayette Township School District,2018
656,Woodrow Wilson Community School,Public,"PK, KG-8",101 West 56th Street,Bayonne,07002,Hudson County,Bayonne School District,2018
657,McGalliard Elementary School,Public,K-5,1600 Arena Drive,Hamilton,08610,Mercer County,Hamilton Township Public School District,2018
658,Birches Elementary School,Public,K-5,416 Westminster Blvd,Turnersville,08012,Gloucester County,Washington Township School District,2018
659,Birchwood Elementary School,Public,"PK, KG-5",1 Art Street,Dover,07801,Morris County,Rockaway Township School District,2018
660,Dwight D. Eisenhower Elementary School,Public,K-3,360 Stelton Road,Piscataway,08854,Middlesex County,Piscataway Township School District,2018
661,Washington Street Elementary School,Public,K-5,500 West Earl Court,Toms River,08753,Ocean County,Toms River Regional School District,2018
662,Bergen Arts and Sciences Charter School,"Public, Charter, Alternative",K-12,200 MacArthur Avenue,Garfield,07026,Bergen County,Bergen Arts and Science Charter School,2018
663,West Amwell Township School,Public,K-6,1417 Rt 179,Lambertville,08530,Hunterdon County,South Hunterdon Regional School District,2018
664,Franklin Township School,Public,"PK, KG-8",226 Quakertown Road,Quakertown,08868,Hunterdon County,Franklin Township School District,2018
665,Cedar Grove Elementary School,Public,"PK, KG-5",179 Cedar Grove Road,Toms River,08753,Ocean County,Toms River Regional School District,2018
666,Indian Mills Elementary School,Public,"PK, KG-4",112 Indian Mills Road,Shamong,08088,Burlington County,Shamong Township School District,2018
667,Long Beach Island Grade School,Public,3-6,201    20th Street,Ship Bottom,08008,Ocean County,Long Beach Island Consolidated School District,2018
668,Forest Avenue School,Public,K-4,118 Forest Ave,Verona,07044,Essex County,Verona Public School District,2018
669,Eleanor Rush Intermediate School,Public,3-5,1200 Wynwood Drive,Cinnaminson,08077,Burlington County,Cinnaminson Township School District,2018
670,Oaklyn Public School,Public,"PK, KG-5",136 Kendall Blvd,Oaklyn,08107,Camden County,Oaklyn Public School District,2018
671,Parker Elementary School,Public,K-3,South Lincoln Avenue,Middlesex,08846,Middlesex County,Middlesex Borough School District,2018
672,Martin Luther King Junior School,Public,"PK, KG-8",886 Bergen Ave,Jersey City,07306,Hudson County,Jersey City Public Schools,2018
673,Hannah Caldwell Elementary,Public,"PK, KG-4",1120 Commerce Avenue,Union,07083,Union County,Township of Union School District,2018
674,Roosevelt Elementary School,Public,K-5,50 Roosevelt Avenue,Hawthorne,07506,Passaic County,Hawthorne Public School District,2018
675,Perry L. Drew Elementary School,Public,3-5,70 Twin Rivers Drive North,East Windsor,08520,Mercer County,East Windsor Regional School District,2018
676,Richmond Avenue School,Public,"PK, KG-8",4115 Ventnor Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2018
677,Switlik Elementary School,Public,"PK, KG-5",75 West Veterans Highway,Jackson,08527,Ocean County,Jackson Township School District,2018
678,Grace N. Rogers Elementary School,Public,3-5,380 Stockton St,Hightstown,08520,Mercer County,East Windsor Regional School District,2018
679,Mary J Donohoe Community School,Public,"PK, KG-8",38 Dodge Street,Bayonne,07002,Hudson County,Bayonne School District,2018
680,Southampton Township School #2,Public,3-5,100 Miss Mabel Drive,Southampton,08088,Burlington County,Southampton Township School District,2018
681,Marlton Elementary,Public,K-5,190 Tomlinson Mill Road,Marlton,08053,Burlington County,Evesham Township School District,2018
682,Dr. Albert Einstein Academy School No. 29,Public,"PK, KG-8",919 North Broad Street,Elizabeth,07208,Union County,Elizabeth Public Schools,2018
683,Dwight D. Eisenhower Elementary School,Public,K-3,601 Ernston Road,Parlin,08859,Middlesex County,Sayreville School District,2018
684,Robert Erskine School,Public,K-3,88 Erskine Road,Ringwood,07456,Passaic County,Ringwood School District,2018
685,Clara Barton Elementary School,Public,K-5,223 Rhode Island Ave.,Cherry Hill,08034,Camden County,Cherry Hill School District,2018
686,Jefferson (Annex) Elementary School,Public,K-3,6 Bond Street,Wallington,07057,Bergen County,Wallington Boro School District,2018
687,Bartle Elementary School,Public,2-5,435 Mansfield Street,Highland Park,08904,Middlesex County,Highland Park Boro School District,2018
688,Joseph A. Citta Elementary School,Public,"PK, KG-5",2050 Lakewood Road,Toms River,08755,Ocean County,Toms River Regional School District,2018
689,Private Nicholas Minue Elementary School,Public,"PK, KG-5",83 Post Blvd,Carteret,07008,Middlesex County,Carteret Public School District,2018
