rank,school,grades,district,students,free_lunch_rec,total_exp,score,year
951,Number 1,"PK, KG-5",Linden Public School District,450,59.1%,"$9,841",31.1,2017
952,Charles Street School,"PK, KG-5",Palmyra Public School District,488,42.4%,"$6,259",30.6,2017
953,Colin Powell Elementary School,K-5,Union City School District,788,83.6%,"$10,464",30.5,2017
954,Ethel M Burke Elementary School,K-4,Bellmawr Public School District,285,48.8%,"$12,426",30.4,2017
955,Dionne Warwick Institute,"PK, KG-5",East Orange School District,467,73.0%,"$10,897",30.3,2017
956,Franklin Elementary School,K-4,Roxbury Township School District,305,18.7%,"$13,694",30.3,2017
957,M. Joan Pearson Elementary School,K-5,Delanco Township School District,255,45.9%,"$6,205",30.2,2017
958,Winslow Township Elementary School Two,"PK, KG-3",Winslow Township School District,366,50.3%,"$9,619",30.2,2017
959,New Hanover Township School,"PK, KG-8",New Hanover Township,190,44.7%,"$20,216",30,2017
960,G.H. Carson Elementary School,"PK, KG-3",Pennsauken Township Board of Education School District,304,66.8%,"$9,874",30,2017
961,Berkeley Elementary School,K-6,Bloomfield Township School District,438,66.9%,"$7,007",30,2017
962,Paul Robeson Community School for the Arts,"PK, KG-8",New Brunswick School District,525,58.1%,"$9,460",30,2017
963,Blackwood Elementary School,"PK, KG-5",Gloucester Township Public Schools,593,54.1%,"$11,827",29.8,2017
964,Jackson Avenue,"PK, KG-4",Hackensack School District,486,89.7%,"$16,021",29.7,2017
965,Waretown Elementary School,"PK, KG-2",Ocean Township School District,312,36.5%,"$11,819",29.7,2017
966,Horace Mann Community School,"PK, KG-8",Bayonne School District,604,47.8%,"$11,126",29.6,2017
967,Franklin Elementary School,1-8,North Bergen School District,603,66.7%,"$5,450",29.4,2017
968,Thomas Richards Early Childhood Center,PK-K,Waterford Township School District,252,23.0%,"$8,980",29.4,2017
969,Community Charter School of Paterson,K-8,Community Charter School of Paterson,892,86.8%,"$10,771",29.4,2017
970,Roseville Community Charter School,K-4,Roseville Community Charter School,316,97.8%,,29.3,2017
971,Gertrude C. Folwell Elementary School,2-4,Mount Holly Township Public School District,318,61.0%,"$12,482",29.2,2017
972,George Washington Elementary School,"PK, KG-6",Union City School District,855,83.0%,"$10,431",29,2017
973,Foundation Academy Charter School,K-12,Foundation Academy Charter School,"1,003",78.3%,"$11,069",29,2017
974,Joseph H. Brensinger School,"PK, KG-8",Jersey City Public Schools,"1,267",85.2%,"$9,638",28.9,2017
975,Paterson Charter School for Science/Technology,K-12,Paterson Charter School for Science and Technology,"1,068",85.2%,"$9,624",28.9,2017
976,Erial Elementary School,"PK, KG-5",Gloucester Township Public Schools,653,45.2%,"$12,280",28.8,2017
977,Hamburg School,"PK, KG-8",Hamburg School District,247,22.7%,"$18,654",28.8,2017
978,Franklin Elementary School,"PK, KG-6",Rahway Public School District,661,57.0%,"$11,340",28.8,2017
979,Passaic Arts and Science Charter School,K-12,Passaic Arts and Science Charter School,864,81.0%,"$9,416",28.7,2017
980,Albio Sires Elementary School,K-6,West New York School District,775,88.3%,"$11,238",28.7,2017
981,Paterson Arts and Science Charter School,K-12,Paterson Arts and Science Charter School,566,73.1%,"$9,134",28.6,2017
982,Millville Public Charter School,K-8,Millville Public Charter School,306,39.9%,"$8,381",28.6,2017
983,Julia A. Barnes School,"PK, KG-8",Jersey City Public Schools,306,88.2%,"$13,400",28.5,2017
984,Abington Avenue School,"PK, KG-8",Newark Public School District,849,86.2%,"$8,498",28.5,2017
985,Lindeneau Elementary School,K-5,Edison Township School District,440,47.7%,"$6,230",28.5,2017
986,Rafael Cordero y Molina,"PK, KG-8",Jersey City Public Schools,813,47.0%,"$10,087",28.5,2017
987,Frank R Conwell School,"PK, KG-5",Jersey City Public Schools,671,60.8%,"$9,863",28.4,2017
988,Phillipsburg Elementary School,3-5,Phillipsburg School District,659,73.1%,"$15,299",28.4,2017
989,Francis Lore Elementary School,"PK, KG-5",Ewing Township School District,603,37.0%,"$11,727",28.4,2017
990,Herma S. Simmons Elementary School,"PK, KG-5",Clayton Public School District,719,48.0%,"$9,240",28.3,2017
991,Belleville PS7,"PK, KG-6",Belleville Public School District,389,57.1%,,28.2,2017
992,Number 4,"PK, KG-5",Linden Public School District,379,72.8%,"$7,691",27.9,2017
993,Hope Academy Charter School,K-8,Hope Academy Charter School,206,93.2%,"$7,849",27.9,2017
994,Roberto Clemente,K-5,Paterson Public School District,335,75.8%,"$7,990",27.8,2017
995,Lafayette Estates Elementary School,K-5,Woodbridge Township School District,518,39.4%,"$3,842",27.8,2017
996,Washington Elementary School,"PK, KG-6",Kearny,603,76.5%,"$9,579",27.8,2017
997,Walnut Street Elementary School,K-5,Toms River Regional School District,790,51.6%,"$6,860",27.7,2017
998,Number 6,"PK, KG-5",Linden Public School District,364,59.1%,"$9,307",27.7,2017
999,Maud Abrams School,3-4,Lower Township Elementary School District,461,58.8%,"$12,149",27.7,2017
1000,Madison Monroe School No. 16,"PK, KG-8",Elizabeth Public Schools,712,81.6%,"$9,480",27.7,2017
1001,Hillcrest School,"PK, KG-5",Franklin Township Public School District,430,52.1%,"$9,753",27.6,2017
1002,Battle Hill Elementary,"PK, KG-4",Township of Union School District,406,24.9%,"$12,502",27.6,2017
1003,Samuel T. Busansky School,3-5,Pemberton Township School District,359,39.3%,"$18,370",27.5,2017
1004,Lillian M. Dunfee Elementary,PK,Barnegat Township School District,374,54.5%,"$4,804",27.5,2017
1005,Benjamin Banneker Academy,"PK, KG-7",East Orange School District,453,63.1%,"$10,883",27.5,2017
1006,Harmony Township School,"PK, KG-8",Harmony Township School District,248,14.5%,"$16,374",27.4,2017
1007,Robert Menendez Elementary School,K-6,West New York School District,623,83.3%,"$10,735",27.3,2017
1008,West End Memorial Elementary School,"PK, KG-5",Woodbury City Public School District,396,58.6%,"$11,934",27.1,2017
1009,Belleville PS3,K-6,Belleville Public School District,305,65.9%,,26.9,2017
1010,Thomas G. Connors Elementary School,K-5,Hoboken Public School District,248,77.0%,"$18,095",26.9,2017
1011,Dr. William Mennies Elementary School,K-5,Vineland Public School District,586,59.4%,"$13,748",26.9,2017
1012,Alpha Borough School,"PK, KG-8",Alpha Borough School District,194,31.4%,"$12,813",26.8,2017
1013,School #13,K-5,Clifton Public School District,493,49.7%,"$11,664",26.7,2017
1014,Somerdale Park School,"PK, KG-8",Somerdale School District,499,32.1%,"$12,807",26.6,2017
1015,Parsons,"PK, KG-4",North Brunswick Township School District,770,51.2%,"$8,618",26.4,2017
1016,Wilson Avenue School,K-8,Newark Public School District,"1,147",81.2%,"$8,387",26.3,2017
1017,Dr. Albert M. Bean School,"PK, KG-5",Pine Hill School District,355,60.0%,"$9,096",26.2,2017
1018,Christopher Columbus School No. 15,K-8,Elizabeth Public Schools,688,89.1%,"$9,543",26.1,2017
1019,Gables Elementary School,"PK, KG-5",Neptune Township School District,291,53.6%,"$12,304",26.1,2017
1020,Deal Elementary School,K-8,Deal Boro School District,165,10.9%,"$16,125",26.1,2017
1021,Henry E. Harris Community School,"PK, KG-8",Bayonne School District,669,58.0%,"$10,495",25.9,2017
1022,Greater Brunswick Charter School,K-8,Greater Brunswick Charter School,392,86.7%,"$10,212",25.6,2017
1023,Compass Academy Charter School,"PK, KG-5",Compass Academy Charter School,193,49.2%,"$7,859",25.6,2017
1024,John H. Glenn School,"PK, KG-5",Pine Hill School District,499,56.3%,"$7,947",25.5,2017
1025,Rieck Avenue Elementary School,K-5,Millville School District,408,57.4%,"$11,375",25.3,2017
1026,Benjamin Franklin Elementary School,"PK, KG-3",Pennsauken Township Board of Education School District,391,58.6%,"$9,951",25.2,2017
1027,School 5,K-5,Paterson Public School District,699,90.7%,"$10,638",25.2,2017
1028,Hopewell Crest,"PK, KG-8",Hopewell Township School District,479,37.0%,"$10,794",25.2,2017
1029,Dane Barse Elementary School,K-5,Vineland Public School District,360,71.4%,"$17,767",25.2,2017
1030,Parkway Elementary School,"PK, KG-5",Ewing Township School District,414,63.0%,"$16,070",24.8,2017
1031,Pine Beach Elementary School,K-5,Toms River Regional School District,442,32.1%,"$6,491",24.8,2017
1032,Belleville PS5,K-6,Belleville Public School District,327,60.9%,,24.5,2017
1033,Number 5,"PK, KG-5",Linden Public School District,317,67.2%,"$9,457",24.5,2017
1034,University Heights Charter School,"PK, KG-8",University Heights Charter School,696,79.3%,"$9,462",24.4,2017
1035,Lincoln Elementary School,2-3,Harrison Public Schools,669,74.4%,"$16,899",24.3,2017
1036,Woodlynne Boro Public School,"PK, KG-8",Woodlynne School District,384,89.8%,"$13,716",24.2,2017
1037,Robert Waters Elementary School,"PK, KG-6",Union City School District,"1,140",94.9%,"$9,833",24.1,2017
1038,Hurden Looker School,2-6,Hillside Public School District,493,67.3%,"$6,063",24.1,2017
1039,Delran Intermediate School,3-5,Delran Township School District,701,28.8%,"$10,792",23.8,2017
1040,Frederic W. Cook Elementary School,K-5,Plainfield Public School District,216,63.4%,"$11,721",23.7,2017
1041,Downe Township Elementary School,"PK, KG-8",Downe Township School District,185,42.7%,"$15,041",23.5,2017
1042,School #17,"PK, KG-5",Clifton Public School District,617,76.7%,"$12,646",23.5,2017
1043,Woodrow Wilson,"PK, KG-8",Neptune City School District,325,58.8%,"$16,187",23.4,2017
1044,Dawes Avenue Elementary School,"PK, KG-3",Somers Point School District,348,70.4%,"$14,096",23.3,2017
1045,Public School Number One,K-6,West New York School District,876,85.4%,"$9,104",23.3,2017
1046,Freehold Learning Center,"PK, KG-3",Freehold Borough School District,593,84.0%,"$13,404",23.2,2017
1047,Elmora School No. 12,"PK, KG-8",Elizabeth Public Schools,683,79.5%,"$9,954",23.1,2017
1048,William Shemin Midtown Community School #8,"PK, KG-8",Bayonne School District,"1,116",73.3%,"$8,530",23.1,2017
1049,James J. Flynn Elementary School,K-4,Perth Amboy Public School District,891,78.6%,"$17,149",23,2017
1050,Lincoln Elementary School,"PK, KG-8",North Bergen School District,"1,424",59.1%,"$7,656",22.9,2017
1051,Robert Morris School No. 18,"PK, KG-8",Elizabeth Public Schools,545,81.8%,"$9,936",22.7,2017
1052,Sovereign Avenue School,"PK, KG-8",Atlantic City School District,756,92.7%,"$13,431",22.7,2017
1053,Wilbur Watts Intermediate School,3-6,Burlington City Public School District,420,65.0%,"$14,246",22.7,2017
1054,Winslow Township Elementary School Three,"PK, KG-3",Winslow Township School District,488,47.3%,"$9,166",22.6,2017
1055,Columbus Elementary School,"PK, KG-5",Carteret Public School District,698,71.5%,"$3,895",22.6,2017
1056,Chelsea Heights School,"PK, KG-8",Atlantic City School District,380,87.6%,"$13,190",22.6,2017
1057,iPrep Academy School No 8,K-8,Elizabeth Public Schools,428,84.6%,"$9,452",22.6,2017
1058,Anthony V. Ceres Elementary School,K-4,Perth Amboy Public School District,759,93.3%,"$18,904",22.5,2017
1059,Ridge Street School,K-8,Newark Public School District,714,84.5%,"$10,099",22.4,2017
1060,Alice Costello Elementary School,"PK, KG-8",Brooklawn Public School District,307,54.7%,"$12,492",22.4,2017
1061,Heywood Avenue Elementary School,"PK, KG-7",ORANGE BOARD OF EDUCATION School District,374,65.5%,"$11,274",22.4,2017
1062,Aline Bingham Elementary School,K-3,Runnemede Public School District,184,37.0%,"$15,372",22.4,2017
1063,A A Anastasia Elementary School,K-5,LONG BRANCH PUBLIC SCHOOL District,607,83.9%,"$13,372",22.1,2017
1064,Great Oaks Legacy Charter School,"PK, KG-12",Great Oaks Legacy Charter School,"1,332",87.7%,"$13,707",22,2017
1065,Lawnside School,"PK, KG-8",Lawnside School Distric,326,66.3%,"$13,798",22,2017
1066,Leeds Avenue Elementary School,"PK, KG-5",Pleasantville Public School District,564,89.0%,"$14,104",21.8,2017
1067,Dr. John Grieco Elementary School,1-2,Englewood Public School District,606,69.0%,"$10,768",21.7,2017
1068,National Park School,"PK, KG-6",National Park Boro School District,261,42.5%,"$14,129",21.6,2017
1069,School 27,"PK, KG-5",Paterson Public School District,825,82.5%,"$8,335",21.6,2017
1070,Hawthorne Park Elementary School,K-4,Willingboro Public School District,453,65.8%,"$11,283",21.5,2017
1071,Cicely L. Tyson Community Elementary School,"PK, KG-5",East Orange School District,504,72.0%,"$10,050",21.5,2017
1072,Washington Memorial Elementary School,2-6,Washington Borough School District,310,34.5%,"$11,382",21.4,2017
1073,Mario Drago School No. 3,"PK, KG-8",Passaic City School District,809,99.9%,"$10,486",21.3,2017
1074,Langston Hughes Elementary School,"PK, KG-5",East Orange School District,541,61.0%,"$10,669",21.2,2017
1075,Charles J. Riley School 9,"PK, KG-8",Paterson Public School District,846,78.5%,"$10,479",21.1,2017
1076,Roberto Clemente Elementary School,"PK, KG-7",Newark Public School District,480,82.1%,"$10,558",21.1,2017
1077,Mildred Magowan Elementary School,"PK, KG-4",Edgewater Park Township School District,526,47.9%,"$11,624",21,2017
1078,Thomas A Edison Elementary School,"PK, KG-6",Union City School District,"1,091",96.4%,"$10,005",21,2017
1079,Belleville PS8,"PK, KG-6",Belleville Public School District,431,71.5%,,20.8,2017
1080,Forest Street Community Elementary School,"PK, KG-7",ORANGE BOARD OF EDUCATION School District,399,73.4%,"$9,797",20.7,2017
1081,School #4,"PK, KG-5",Clifton Public School District,181,70.2%,"$12,498",20.6,2017
1082,Bradley Beach Elementary School,"PK, KG-8",Bradley Beach School District,287,36.2%,"$15,320",20.4,2017
1083,Ross Street Elementary School,K-5,Woodbridge Township School District,412,55.8%,"$4,527",20.4,2017
1084,Maurice River Township School,"PK, KG-8",Maurice River Township School District,417,43.4%,"$11,252",20.3,2017
1085,South Main Street Elementary School,"PK, KG-5",Pleasantville Public School District,509,93.1%,"$15,724",20.2,2017
1086,International Charter School,K-4,International Charter School of Trenton,91,93.4%,"$12,829",20.1,2017
1087,Deerfield Township Elementary School,"PK, KG-8",Deerfield Township School District,330,56.1%,"$13,921",19.9,2017
1088,Woodrow Wilson School No. 19,"PK, KG-8",Elizabeth Public Schools,660,86.8%,"$9,319",19.8,2017
1089,West End School,"PK, KG-4",North Plainfield School District,531,62.7%,"$10,488",19.4,2017
1090,Mahatma K. Gandhi School,"PK, KG-8",Jersey City Public Schools,"1,462",74.4%,"$10,107",19.3,2017
1091,Park Avenue Elementary School,3-5,Freehold Borough School District,615,78.5%,"$12,564",19.3,2017
1092,Edward T. Bowser Senior School of Excellence,"PK, KG-5",East Orange School District,624,64.6%,"$13,332",19.2,2017
1093,Port Reading Avenue Elementary School,K-5,Woodbridge Township School District,422,39.8%,"$4,841",19.1,2017
1094,Winfield Township,"PK, KG-8",Winfield Township,140,17.9%,"$15,980",19,2017
1095,Maude M. Wilkins Elementary School,2-4,Maple Shade School District,419,49.9%,"$8,864",18.9,2017
1096,John F. Kennedy Elementary School,"PK, KG-5",Jamesburg Public School District,515,57.3%,"$12,212",18.9,2017
1097,Joseph Battin School No 4,K-8,Elizabeth Public Schools,862,87.1%,"$10,619",18.8,2017
1098,Shady Lane Elementary School,2-6,Deptford Township Public School District,445,57.3%,"$7,987",18.8,2017
1099,Grover Cleveland Elementary School,"PK, KG-6",Rahway Public School District,542,50.7%,"$12,500",18.7,2017
1100,Whitney E. Houston Academy,"PK, KG-8",East Orange School District,368,55.2%,"$15,694",18.7,2017
1101,School 29,K-4,Paterson Public School District,290,78.3%,"$8,131",18.4,2017
1102,Mckinley Community School,"PK, KG-8",New Brunswick School District,729,63.1%,"$12,963",18.4,2017
1103,Lalor Elementary School,"PK, KG-5",Hamilton Township Public School District,247,78.9%,"$10,859",18.4,2017
1104,Public School Number Five,K-6,West New York School District,780,91.4%,"$9,084",18.3,2017
1105,Summerfiled Elementary School,"PK, KG-5",Neptune Township School District,505,38.0%,"$11,148",18.2,2017
1106,Klockner Elementary School,"PK, KG-5",Hamilton Township Public School District,254,54.7%,"$9,492",18.2,2017
1107,Jersey City Community Charter School,K-8,Jersey City Community Charter School,561,81.3%,"$5,983",18.1,2017
1108,Newark Educators Community Charter School,"PK, KG-4",Newark Educators Community Charter School,296,84.1%,,18.1,2017
1109,Dr. Charles C. Polk School,1-4,Roselle Public School District,279,73.8%,"$15,407",17.9,2017
1110,Elizabeth Avenue School,"PK, KG-5",Franklin Township Public School District,581,66.1%,"$11,092",17.8,2017
1111,Lindenwold School Five,K-4,Lindenwold Public School District,524,80.9%,"$7,851",17.8,2017
1112,Holly Heights Elementary School,K-5,Millville School District,401,60.6%,"$10,465",17.7,2017
1113,Edward J. Patten Elementary School,K-4,Perth Amboy Public School District,"1,002",84.0%,"$15,922",17.7,2017
1114,Leap Academy University Charter School,K-12,LEAP Academy University Charter School,"1,554",7.8%,"$10,261",17.4,2017
1115,Abraham Lincoln School #6,"PK, KG-5",Garfield Public School District,425,81.9%,"$12,925",17.4,2017
1116,Joseph S. Stackhouse School,K-2,Pemberton Township School District,291,52.9%,"$21,340",17.3,2017
1117,Robert N. Wilentz Elementary School,K-4,Perth Amboy Public School District,903,87.4%,"$16,775",17.3,2017
1118,School #11,K-5,Clifton Public School District,469,69.1%,"$12,583",17.2,2017
1119,Washington Elementary School,K-5,Trenton Public School District,336,92.9%,"$8,112",17,2017
1120,Harrison Elementary School,1-4,Roselle Public School District,320,76.9%,"$15,698",17,2017
1121,East Newark Elementary School,"PK, KG-5",East Newark School District,275,75.6%,"$10,532",16.9,2017
1122,East Orange Community Charter School,K-4,East Orange Community Charter School,486,64.2%,"$7,509",16.7,2017
1123,Elliott Street Elementary School,"PK, KG-8",Newark Public School District,604,83.9%,"$8,669",16.6,2017
1124,Nicholas S. Lacorte-Peterstown School No. 3,K-8,Elizabeth Public Schools,706,89.1%,"$10,474",16.5,2017
1125,Red Bank Primary School,"PK, KG-3",Red Bank Borough Public School District,710,88.9%,"$12,728",16.1,2017
1126,Sussex Avenue School,"PK, KG-8",Newark Public School District,455,82.0%,"$9,703",16.1,2017
1127,Fanny Meyer Hillers,"PK, KG-4",Hackensack School District,662,67.4%,"$15,996",15.9,2017
1128,Emerson Community School,K-5,Plainfield Public School District,462,82.9%,"$9,801",15.9,2017
1129,Solve D'Ippolito Elementary School,K-5,Vineland Public School District,640,65.2%,"$13,621",15.6,2017
1130,George B. Fine Elementary School,"PK, KG-3",Pennsauken Township Board of Education School District,298,66.8%,"$12,099",15.4,2017
1131,John F Kennedy Elementary School,1-8,North Bergen School District,514,76.8%,"$6,067",15.4,2017
1132,Florence Avenue Elementary School,K-5,Irvington Public School District,628,88.9%,"$7,690",15.2,2017
1133,Dr. Maya Angelou Elementary School,"PK, KG-5",Jersey City Public Schools,685,86.3%,"$9,010",15.1,2017
1134,Herbert N. Richardson 21st Century School,K-4,Perth Amboy Public School District,815,90.7%,"$20,241",15.1,2017
1135,Number Three School,"PK, KG-4",Fairview Public School District,506,83.0%,"$8,298",15.1,2017
1136,Washington Avenue Elementary School,K-5,Pleasantville Public School District,406,94.3%,"$17,263",15.1,2017
1137,W. R. James Senior Elementary School,K-4,Willingboro Public School District,419,70.2%,"$12,232",15,2017
1138,Texas Avenue School,K-8,Atlantic City School District,565,95.9%,"$12,119",15,2017
1139,New Horizons Community Charter School,K-8,New Horizons Community Charter School,481,97.7%,"$12,066",14.8,2017
1140,Evergreen Avenue Elementary School,"PK, KG-5",Woodbury City Public School District,287,78.0%,"$15,161",14.7,2017
1141,Cleveland Street Elementary School,"PK, KG-7",ORANGE BOARD OF EDUCATION School District,318,75.5%,"$11,904",14.7,2017
1142,Chatsworth Elementary School,"PK, KG-8",Woodland Township School District,147,20.4%,"$15,535",14.6,2017
1143,Delair Elementary School,K-3,Pennsauken Township Board of Education School District,399,67.7%,"$8,537",14.5,2017
1144,Mott Elementary School,K-5,Trenton Public School District,409,91.2%,"$10,180",14.5,2017
1145,Stony Brook School,"PK, KG-4",North Plainfield School District,243,73.3%,"$13,043",14.5,2017
1146,Gregory Elementary School,K-5,LONG BRANCH PUBLIC SCHOOL District,586,81.4%,"$11,224",14.5,2017
1147,Dr. Antonia Pantoja School No. 27,"PK, KG-8",Elizabeth Public Schools,"1,026",83.1%,"$8,896",14.4,2017
1148,Dorthy L. Bullock School,1-3,Glassboro School District,495,60.2%,,14.2,2017
1149,Ecole Toussaint Louverture,"PK, KG-5",East Orange School District,278,65.8%,"$12,074",13.9,2017
1150,Marie Durand Elementary School,K-5,Vineland Public School District,503,64.6%,"$13,686",13.9,2017
1151,Roebling Elementary School,"PK, KG-3",Florence Township School District,443,23.9%,"$6,070",13.9,2017
1152,Pine Grove Manor School,"PK, KG-5",Franklin Township Public School District,390,81.5%,"$12,062",13.8,2017
1153,School 25,"PK, KG-8",Paterson Public School District,571,79.3%,"$8,314",13.8,2017
1154,Alexander D. Sullivan School,"PK, KG-5",Jersey City Public Schools,784,84.9%,"$11,486",13.7,2017
1155,South Toms River Elementary School,K-5,Toms River Regional School District,353,65.4%,"$8,351",13.6,2017
1156,Ivy Hill Elementary School,"PK, KG-8",Newark Public School District,579,78.2%,"$11,199",13.5,2017
1157,McKinley Elementary School,"PK, KG-8",Newark Public School District,785,90.2%,"$9,994",13.4,2017
1158,School 24,"PK, KG-8",Paterson Public School District,846,79.4%,"$7,719",13.4,2017
1159,George E. Wilson Elementary School,"PK, KG-5",Hamilton Township Public School District,419,74.2%,"$8,375",13.2,2017
1160,Thomas Jefferson School No. 1,K-8,Passaic City School District,678,99.6%,"$11,482",13.1,2017
1161,Park Avenue Elementary School,"PK, KG-8",ORANGE BOARD OF EDUCATION School District,410,61.2%,"$11,933",13.1,2017
1162,Evergreen Elementary School,K-5,Plainfield Public School District,577,90.1%,"$9,188",13.1,2017
1163,Field Street School,1-3,Penns Grove-Carneys Point Regional School District,526,79.8%,"$10,390",13.1,2017
1164,Livingston Elementary School,K-5,New Brunswick School District,477,65.0%,"$11,684",13,2017
1165,Benjamin Franklin Elementary School,"PK, KG-7",Newark Public School District,535,82.4%,"$12,556",12.8,2017
1166,Oak Street Elementary School,2-5,Lakewood Township School District,933,78.0%,"$15,288",12.7,2017
1167,Brighton Avenue School,"PK, KG-5",Atlantic City School District,355,89.9%,"$14,549",12.6,2017
1168,Rosa Parks Community School,3-7,ORANGE BOARD OF EDUCATION School District,"1,011",78.0%,"$8,884",12.5,2017
1169,Dr Lena Edwards Academic Charter School,K-8,Dr Lena Edwards Academic Charter School,387,89.4%,"$10,336",12.4,2017
1170,George L Catrambone,K-5,LONG BRANCH PUBLIC SCHOOL District,841,86.2%,"$9,600",12.3,2017
1171,Washington Elementary School,1-4,Roselle Public School District,325,69.2%,"$14,333",12.2,2017
1172,A Chester Redshaw School,"PK, KG-5",New Brunswick School District,"1,040",63.5%,"$8,353",12.2,2017
1173,Daniel F. Ryan Elementary School No. 19,1-8,Passaic City School District,659,99.5%,"$9,378",12,2017
1174,Columbus Elementary School,K-5,Trenton Public School District,361,90.9%,"$11,353",11.9,2017
1175,Marion P. Thomas Charter School,"PK, KG-12",Marion P. Thomas Charter School,"1,338",89.6%,"$8,798",11.9,2017
1176,Sonia Sotomayor School No 25,K-8,Elizabeth Public Schools,664,91.3%,"$11,125",11.7,2017
1177,Lincoln Avenue Elementary School,"PK, KG-7",ORANGE BOARD OF EDUCATION School District,727,64.0%,"$9,475",11.7,2017
1178,Joseph C. Caruso School,K-5,Keansburg School District,532,73.7%,"$11,138",11.6,2017
1179,Gladys Nunery School,"PK, KG-5",Jersey City Public Schools,379,84.4%,"$11,509",11.5,2017
1180,Woodbine Elementary School,"PK, KG-8",Woodbine School District,230,41.3%,"$15,342",11.4,2017
1181,South Street Elementary School,"PK, KG-8",Newark Public School District,555,82.0%,"$10,591",11.4,2017
1182,Theodore Roosevelt School No. 10,"PK, KG-8",Passaic City School District,752,99.7%,"$10,200",11.4,2017
1183,Kuser Elementary School,"PK, KG-5",Hamilton Township Public School District,395,67.3%,"$9,545",11.1,2017
1184,Loudenslager Elementary School,3-6,Paulsboro School District,281,88.3%,"$7,818",11.1,2017
1185,Prospect Park School No. 1,"PK, KG-8",Prospect Park Public School District,923,62.6%,"$11,282",11.1,2017
1186,Gloria M Sabater Elementary School,K-5,Vineland Public School District,794,83.5%,"$12,874",11,2017
1187,Harriet Tubman Elementary School,"PK, KG-8",Newark Public School District,368,64.4%,"$9,921",10.9,2017
1188,Mabel G. Homes School No. 5,"PK, KG-8",Elizabeth Public Schools,927,84.5%,"$8,660",10.9,2017
1189,Burch Charter School of Excellence,K-5,Burch Charter School of Excellence,345,95.4%,"$8,329",10.8,2017
1190,President Barack Obama Elementary School,"PK, KG-8",Jersey City Public Schools,482,84.4%,"$15,299",10.8,2017
1191,Franklin Elementary School,K-5,Trenton Public School District,386,87.3%,"$8,740",10.8,2017
1192,Camden Street Elementary School,"PK, KG-8",Newark Public School District,604,83.1%,"$13,034",10.8,2017
1193,Clara Parker Elementary School,K-5,Trenton Public School District,509,89.8%,"$9,719",10.7,2017
1194,Riverside Elementary School,"PK, KG-5",Riverside Township School District,721,62.0%,"$11,560",10.4,2017
1195,Indian Ave School,K-8,Bridgeton City School District,706,58.5%,"$12,054",10.4,2017
1196,School 3,K-8,Paterson Public School District,434,86.2%,"$8,917",10.4,2017
1197,Washington Community School,"PK, KG-5",Plainfield Public School District,619,90.6%,"$10,327",10.3,2017
1198,Jefferson Elementary School,"PK, KG-5",Plainfield Public School District,418,89.0%,"$10,400",10.3,2017
1199,Cedarbrook Elementary School,K-8,Plainfield Public School District,622,76.5%,"$9,658",9.9,2017
1200,Dewitt D. Barlow Elementary School,K-5,Plainfield Public School District,400,91.0%,"$10,430",9.9,2017
1201,Roosevelt Elementary School,K-5,New Brunswick School District,863,67.4%,"$10,736",9.9,2017
1202,Rev. Dr. Ercel F. Webb School,"PK, KG-5",Jersey City Public Schools,753,82.6%,"$10,815",9.8,2017
1203,Ella G Clarke Elementary School,2-5,Lakewood Township School District,482,84.2%,"$16,600",9.8,2017
1204,Juan Pablo Duarte - Jose Julian Marti School No 28,"PK, KG-8",Elizabeth Public Schools,"1,005",91.2%,"$9,410",9.6,2017
1205,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,K-10,KIPP: Cooper Norcross A New Jersey Nonprofit Corporation,113,94.7%,"$12,672",9.6,2017
1206,School No. 5,K-8,Passaic City School District,348,99.4%,"$12,553",9.5,2017
1207,Cleveland Avenue School,"PK, KG-8",Newark Public School District,412,85.9%,"$11,554",9.5,2017
1208,Winslow Township Elementary School One,"PK, KG-3",Winslow Township School District,360,53.9%,"$10,063",9.5,2017
1209,Madison Avenue,"PK, KG-5",Irvington Public School District,312,82.1%,"$10,223",9.5,2017
1210,Etta Gero School No. 9,K-8,Passaic City School District,651,99.8%,"$10,703",9.4,2017
1211,Hawkins Street School,K-8,Newark Public School District,716,88.1%,"$9,204",9.4,2017
1212,Martin Luther King Junior School No. 6,"PK, KG-8",Passaic City School District,"1,113",99.9%,"$10,342",9.3,2017
1213,William B. Cruise Memorial School No. 11,K-8,Passaic City School District,"1,157",99.8%,"$9,572",9.2,2017
1214,Peshine Avenue School,"PK, KG-8",Newark Public School District,715,78.9%,"$11,004",9.1,2017
1215,Dr. Martin Luther King Junior Educational Complex,"PK, KG-8",Paterson Public School District,665,72.8%,"$12,303",9.1,2017
1216,Dr. Charles P. DeFuccio School,"PK, KG-8",Jersey City Public Schools,397,85.9%,"$16,245",9.1,2017
1217,Gordon Parks Academy,"PK, KG-2",East Orange School District,298,69.1%,"$14,219",8.9,2017
1218,Oakwood Avenue Community School,"PK, KG-7",ORANGE BOARD OF EDUCATION School District,257,82.5%,"$10,552",8.8,2017
1219,Hugh J. Boyd Junior Elementary School,"PK, KG-6",Seaside Heights School District,210,82.4%,"$16,802",8.8,2017
1220,Clifton Ave Grade School,2-5,Lakewood Township School District,670,78.2%,"$14,783",8.8,2017
1221,School 18,1-8,Paterson Public School District,"1,018",81.3%,"$6,561",8.7,2017
