county_name,year,num_of_bedrooms,house_value_index,est_pop,median_hh_income,poverty_count,poverty_rate,st_abb,state_code,county_code,tax_rate,apr_30,points_30,apr_15,points_15
CUMBERLAND,2019,2,106732.91445448232,148995,54179,19261,13.8,NJ,034,011,3.0873571428571434,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
CUMBERLAND,2020,2,117464.33321956098,147008,60352,18073,13.1,NJ,034,011,3.189285714285714,3.111698113207547,0.7339622641509433,2.6049056603773586,0.6924528301886792
CUMBERLAND,2021,2,140988.95694169003,153627,58030,20814,14.4,NJ,034,011,3.2339285714285713,2.957692307692308,0.675,2.271923076923077,0.6423076923076922
ESSEX,2010,2,237212.49890848142,784017,52288,125503,16.4,NJ,034,013,3.127,4.689807692307692,0.7173076923076922,4.095576923076923,0.6673076923076923
ESSEX,2011,2,215398.51621011834,785576,51021,132017,17.2,NJ,034,013,2.6304545454545454,4.447884615384615,0.7173076923076922,3.6842307692307688,0.7096153846153845
ESSEX,2012,2,199846.22440814672,785092,51019,132434,17.2,NJ,034,013,2.783272727272727,3.6574999999999998,0.7173076923076922,2.934423076923077,0.6846153846153846
ESSEX,2013,2,205235.1644583013,786685,53358,136161,17.7,NJ,034,013,2.913727272727273,3.9755769230769227,0.7326923076923078,3.100769230769231,0.7
ESSEX,2014,2,217265.80901265665,788796,54603,130059,16.7,NJ,034,013,3.1255000000000006,4.168867924528302,0.5924528301886792,3.2860377358490567,0.5716981132075472
ESSEX,2015,2,226419.6646731533,790546,52206,131125,16.8,NJ,034,013,3.203454545454545,3.8505769230769227,0.6153846153846154,3.0875000000000004,0.5769230769230769
ESSEX,2016,2,238969.01385733904,793073,54879,126492,16.3,NJ,034,013,3.2816363636363635,3.6540384615384616,0.5307692307692308,2.930769230769231,0.49230769230769234
ESSEX,2017,2,251572.3395419178,797222,60284,123806,15.7,NJ,034,013,3.254227272727273,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536
ESSEX,2018,2,266582.85236568283,800530,62875,116246,14.9,NJ,034,013,3.2971363636363646,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007
ESSEX,2019,2,284435.1314276155,802162,64522,107745,13.8,NJ,034,013,3.279045454545454,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
ESSEX,2020,2,312269.3477243762,800501,65528,111465,14.3,NJ,034,013,3.280272727272728,3.111698113207547,0.7339622641509433,2.6049056603773586,0.6924528301886792
ESSEX,2021,2,350202.5052027406,854917,66191,126387,15.1,NJ,034,013,3.3430000000000004,2.957692307692308,0.675,2.271923076923077,0.6423076923076922
GLOUCESTER,2010,2,151968.52660782117,289158,70012,19449,6.8,NJ,034,015,4.344708333333334,4.689807692307692,0.7173076923076922,4.095576923076923,0.6673076923076923
GLOUCESTER,2011,2,139285.00009213612,289703,70618,21035,7.4,NJ,034,015,3.9458750000000005,4.447884615384615,0.7173076923076922,3.6842307692307688,0.7096153846153845
GLOUCESTER,2012,2,131972.55543842926,289839,72248,24404,8.6,NJ,034,015,3.575291666666665,3.6574999999999998,0.7173076923076922,2.934423076923077,0.6846153846153846
GLOUCESTER,2013,2,131543.15671103954,289935,71137,26775,9.4,NJ,034,015,3.1124999999999994,3.9755769230769227,0.7326923076923078,3.100769230769231,0.7
GLOUCESTER,2014,2,134027.03796303982,290742,78983,23626,8.2,NJ,034,015,3.2424999999999997,4.168867924528302,0.5924528301886792,3.2860377358490567,0.5716981132075472
GLOUCESTER,2015,2,136312.33923870072,291022,76780,22086,7.7,NJ,034,015,3.4057500000000007,3.8505769230769227,0.6153846153846154,3.0875000000000004,0.5769230769230769
GLOUCESTER,2016,2,138746.83723253416,290795,79332,22402,7.8,NJ,034,015,3.508625,3.6540384615384616,0.5307692307692308,2.930769230769231,0.49230769230769234
GLOUCESTER,2017,2,141446.58116382922,291088,84639,19238,6.7,NJ,034,015,3.567,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536
GLOUCESTER,2018,2,145697.32701629325,291754,81315,21869,7.6,NJ,034,015,3.592625,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007
GLOUCESTER,2019,2,151837.40769415724,291842,87996,21602,7.5,NJ,034,015,3.6470833333333332,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
GLOUCESTER,2020,2,164547.43501177971,293245,87220,20136,7.0,NJ,034,015,3.690375,3.111698113207547,0.7339622641509433,2.6049056603773586,0.6924528301886792
GLOUCESTER,2021,2,187627.8525692711,304477,93783,23243,7.7,NJ,034,015,3.694833333333333,2.957692307692308,0.675,2.271923076923077,0.6423076923076922
HUDSON,2010,2,322585.4169818998,635648,53547,103576,16.5,NJ,034,017,5.94875,4.689807692307692,0.7173076923076922,4.095576923076923,0.6673076923076923
HUDSON,2011,2,305993.6716290436,645658,55133,102173,16.2,NJ,034,017,5.919666666666668,4.447884615384615,0.7173076923076922,3.6842307692307688,0.7096153846153845
HUDSON,2012,2,304201.5673949351,652373,56087,107096,16.6,NJ,034,017,6.084916666666667,3.6574999999999998,0.7173076923076922,2.934423076923077,0.6846153846153846
HUDSON,2013,2,329116.8888547641,657101,55699,126653,19.4,NJ,034,017,6.284000000000002,3.9755769230769227,0.7326923076923078,3.100769230769231,0.7
HUDSON,2014,2,359883.5287937673,660312,57720,117129,17.7,NJ,034,017,6.09025,4.168867924528302,0.5924528301886792,3.2860377358490567,0.5716981132075472
HUDSON,2015,2,388168.2447188552,664595,60053,117828,17.7,NJ,034,017,6.2218333333333335,3.8505769230769227,0.6153846153846154,3.0875000000000004,0.5769230769230769
HUDSON,2016,2,428348.6285693711,668673,63157,104660,15.6,NJ,034,017,6.363583333333332,3.6540384615384616,0.5307692307692308,2.930769230769231,0.49230769230769234
HUDSON,2017,2,466407.0518995196,672858,65673,96125,14.1,NJ,034,017,5.8700833333333335,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536
HUDSON,2018,2,502611.93586791353,672390,73337,95704,14.3,NJ,034,017,5.081166666666667,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007
HUDSON,2019,2,514564.32607050455,674030,77738,90976,13.7,NJ,034,017,5.147333333333333,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
HUDSON,2020,2,539357.6779545994,671666,77323,86854,13.1,NJ,034,017,4.263833333333333,3.111698113207547,0.7339622641509433,2.6049056603773586,0.6924528301886792
HUDSON,2021,2,582569.4471901279,702463,79159,109996,15.9,NJ,034,017,4.300666666666667,2.957692307692308,0.675,2.271923076923077,0.6423076923076922
HUNTERDON,2010,2,229617.68414046676,127323,97532,5016,4.0,NJ,034,019,2.3260769230769234,4.689807692307692,0.7173076923076922,4.095576923076923,0.6673076923076923
HUNTERDON,2011,2,215111.40859221554,127348,99216,5370,4.3,NJ,034,019,2.4100000000000006,4.447884615384615,0.7173076923076922,3.6842307692307688,0.7096153846153845
HUNTERDON,2012,2,206983.39126405,126658,103301,5664,4.6,NJ,034,019,2.440807692307692,3.6574999999999998,0.7173076923076922,2.934423076923077,0.6846153846153846
HUNTERDON,2013,2,211361.32156322812,126443,107203,5068,4.1,NJ,034,019,2.518307692307692,3.9755769230769227,0.7326923076923078,3.100769230769231,0.7
HUNTERDON,2014,2,221747.72667068546,125902,103876,5742,4.7,NJ,034,019,2.575384615384616,4.168867924528302,0.5924528301886792,3.2860377358490567,0.5716981132075472
HUNTERDON,2015,2,227129.52218115478,125569,102797,6046,5.0,NJ,034,019,2.6692307692307695,3.8505769230769227,0.6153846153846154,3.0875000000000004,0.5769230769230769
HUNTERDON,2016,2,231648.9388244224,124976,113336,5431,4.5,NJ,034,019,2.706115384615384,3.6540384615384616,0.5307692307692308,2.930769230769231,0.49230769230769234
HUNTERDON,2017,2,239379.1089221352,125076,113083,4793,3.9,NJ,034,019,2.7421923076923074,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536
HUNTERDON,2018,2,248170.75982871276,125265,112335,5317,4.4,NJ,034,019,2.7970384615384623,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007
HUNTERDON,2019,2,255282.14428598154,125201,117275,4794,4.0,NJ,034,019,2.8588461538461534,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
HUNTERDON,2020,2,267408.56418796227,124797,113611,4932,4.1,NJ,034,019,2.8812692307692305,3.111698113207547,0.7339622641509433,2.6049056603773586,0.6924528301886792
HUNTERDON,2021,2,297860.8862784815,129924,122095,5115,4.1,NJ,034,019,2.8944615384615378,2.957692307692308,0.675,2.271923076923077,0.6423076923076922
MERCER,2010,2,179692.4069045706,367717,70228,40635,11.7,NJ,034,021,2.984833333333333,4.689807692307692,0.7173076923076922,4.095576923076923,0.6673076923076923
MERCER,2011,2,164429.81006241564,367407,71926,38790,11.1,NJ,034,021,3.0654166666666662,4.447884615384615,0.7173076923076922,3.6842307692307688,0.7096153846153845
MERCER,2012,2,155128.6935438691,368628,67662,36894,10.5,NJ,034,021,3.121833333333333,3.6574999999999998,0.7173076923076922,2.934423076923077,0.6846153846153846
MERCER,2013,2,156742.1235511426,369534,70575,41296,11.8,NJ,034,021,3.4365833333333335,3.9755769230769227,0.7326923076923078,3.100769230769231,0.7
MERCER,2014,2,164839.20707678128,369031,73750,41715,11.8,NJ,034,021,3.348583333333334,4.168867924528302,0.5924528301886792,3.2860377358490567,0.5716981132075472
MERCER,2015,2,166467.32096686165,368266,72172,39354,11.2,NJ,034,021,3.391833333333333,3.8505769230769227,0.6153846153846154,3.0875000000000004,0.5769230769230769
MERCER,2016,2,168878.5852675849,367929,76988,39066,11.1,NJ,034,021,3.300166666666667,3.6540384615384616,0.5307692307692308,2.930769230769231,0.49230769230769234
MERCER,2017,2,172282.70664440704,368489,78161,40622,11.4,NJ,034,021,3.2709999999999995,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536
MERCER,2018,2,181506.61005960288,368720,79979,38279,10.9,NJ,034,021,3.3123333333333336,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007
MERCER,2019,2,188352.95806189117,368047,79475,41600,11.9,NJ,034,021,3.221083333333333,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
MERCER,2020,2,199973.35305348714,367239,87581,33028,9.5,NJ,034,021,3.2780833333333335,3.111698113207547,0.7339622641509433,2.6049056603773586,0.6924528301886792
MERCER,2021,2,222859.7504122147,385898,86499,38024,10.4,NJ,034,021,3.341583333333334,2.957692307692308,0.675,2.271923076923077,0.6423076923076922
MIDDLESEX,2010,2,203072.40466165563,810813,75890,60788,7.7,NJ,034,023,4.895159999999999,4.689807692307692,0.7173076923076922,4.095576923076923,0.6673076923076923
MIDDLESEX,2011,2,187460.101971717,815253,73914,67199,8.5,NJ,034,023,5.10048,4.447884615384615,0.7173076923076922,3.6842307692307688,0.7096153846153845
MIDDLESEX,2012,2,175459.53374825136,819389,77044,77061,9.6,NJ,034,023,5.143,3.6574999999999998,0.7173076923076922,2.934423076923077,0.6846153846153846
MIDDLESEX,2013,2,178630.56879315176,821811,76515,75437,9.4,NJ,034,023,5.25972,3.9755769230769227,0.7326923076923078,3.100769230769231,0.7
MIDDLESEX,2014,2,189554.42170936897,824331,77330,67331,8.3,NJ,034,023,5.128959999999999,4.168867924528302,0.5924528301886792,3.2860377358490567,0.5716981132075472
MIDDLESEX,2015,2,197676.84879759964,825471,78249,69660,8.5,NJ,034,023,5.2438400000000005,3.8505769230769227,0.6153846153846154,3.0875000000000004,0.5769230769230769
MIDDLESEX,2016,2,206029.54012295764,825298,82183,69642,8.6,NJ,034,023,5.35068,3.6540384615384616,0.5307692307692308,2.930769230769231,0.49230769230769234
MIDDLESEX,2017,2,215050.68186896993,826972,85187,69518,8.5,NJ,034,023,5.2960400000000005,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536
MIDDLESEX,2018,2,230005.89426136386,825677,87666,65823,8.2,NJ,034,023,5.40616,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007
MIDDLESEX,2019,2,244320.28200954196,824394,92770,68514,8.5,NJ,034,023,5.08952,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
MIDDLESEX,2020,2,263921.0974985855,822736,95610,59132,7.4,NJ,034,023,4.93968,3.111698113207547,0.7339622641509433,2.6049056603773586,0.6924528301886792
MIDDLESEX,2021,2,293517.0930566402,860807,98992,67146,8.0,NJ,034,023,5.00716,2.957692307692308,0.675,2.271923076923077,0.6423076923076922
MONMOUTH,2010,2,239574.98584098867,630454,80462,42394,6.8,NJ,034,025,1.9970754716981127,4.689807692307692,0.7173076923076922,4.095576923076923,0.6673076923076923
MONMOUTH,2011,2,226868.02949574264,629144,79062,42983,6.9,NJ,034,025,2.0139056603773575,4.447884615384615,0.7173076923076922,3.6842307692307688,0.7096153846153845
MONMOUTH,2012,2,211446.59607824878,627682,81190,45472,7.3,NJ,034,025,2.0776603773584914,3.6574999999999998,0.7173076923076922,2.934423076923077,0.6846153846153846
MONMOUTH,2013,2,217428.11038181046,626964,83424,48548,7.8,NJ,034,025,2.126735849056604,3.9755769230769227,0.7326923076923078,3.100769230769231,0.7
MONMOUTH,2014,2,231899.9553377527,625581,87220,51001,8.2,NJ,034,025,2.0976981132075467,4.168867924528302,0.5924528301886792,3.2860377358490567,0.5716981132075472
MONMOUTH,2015,2,240133.84437348865,624180,86722,46641,7.5,NJ,034,025,2.075018867924529,3.8505769230769227,0.6153846153846154,3.0875000000000004,0.5769230769230769
MONMOUTH,2016,2,250969.40634825325,623055,89968,43866,7.1,NJ,034,025,2.038509433962264,3.6540384615384616,0.5307692307692308,2.930769230769231,0.49230769230769234
MONMOUTH,2017,2,262831.5763945651,622122,97627,45085,7.3,NJ,034,025,2.0127735849056596,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536
MONMOUTH,2018,2,279147.7524815812,620859,99223,41380,6.7,NJ,034,025,1.975283018867924,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007
MONMOUTH,2019,2,291653.81002253696,619687,102579,37725,6.2,NJ,034,025,1.959811320754717,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
MONMOUTH,2020,2,311858.3456671389,618381,104219,35894,5.9,NJ,034,025,1.940471698113208,3.111698113207547,0.7339622641509433,2.6049056603773586,0.6924528301886792
MONMOUTH,2021,2,352507.04167429754,645354,107500,47491,7.4,NJ,034,025,1.902943396226415,2.957692307692308,0.675,2.271923076923077,0.6423076923076922
MORRIS,2010,2,259750.27655255655,492623,91403,27564,5.7,NJ,034,027,2.286948717948718,4.689807692307692,0.7173076923076922,4.095576923076923,0.6673076923076923
MORRIS,2011,2,246415.55832220896,494801,91420,24438,5.0,NJ,034,027,2.3609230769230773,4.447884615384615,0.7173076923076922,3.6842307692307688,0.7096153846153845
MORRIS,2012,2,239946.21332058407,495623,95236,23017,4.7,NJ,034,027,2.3372564102564097,3.6574999999999998,0.7173076923076922,2.934423076923077,0.6846153846153846
MORRIS,2013,2,247709.29238869494,496050,99950,23871,4.9,NJ,034,027,2.377948717948718,3.9755769230769227,0.7326923076923078,3.100769230769231,0.7
MORRIS,2014,2,261623.61353364642,494931,100511,24782,5.0,NJ,034,027,2.4206666666666665,4.168867924528302,0.5924528301886792,3.2860377358490567,0.5716981132075472
MORRIS,2015,2,270587.3198495171,494370,101754,25917,5.3,NJ,034,027,2.4639743589743595,3.8505769230769227,0.6153846153846154,3.0875000000000004,0.5769230769230769
MORRIS,2016,2,279886.46088075725,493831,107019,26615,5.4,NJ,034,027,2.4561025641025633,3.6540384615384616,0.5307692307692308,2.930769230769231,0.49230769230769234
MORRIS,2017,2,288773.32373015047,493994,114269,24225,4.9,NJ,034,027,2.4492051282051284,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536
MORRIS,2018,2,300481.42508842656,493084,112396,22980,4.7,NJ,034,027,2.485461538461538,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007
MORRIS,2019,2,308492.12952777126,491577,116328,25678,5.3,NJ,034,027,2.4862564102564093,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
MORRIS,2020,2,323618.1477728685,491087,114103,22653,4.7,NJ,034,027,2.526615384615385,3.111698113207547,0.7339622641509433,2.6049056603773586,0.6924528301886792
MORRIS,2021,2,352790.44082527485,510981,122525,28395,5.6,NJ,034,027,2.5639230769230767,2.957692307692308,0.675,2.271923076923077,0.6423076923076922
OCEAN,2010,2,166560.03884648677,577574,56924,62634,11.0,NJ,034,029,1.4469090909090911,4.689807692307692,0.7173076923076922,4.095576923076923,0.6673076923076923
OCEAN,2011,2,152976.2735520889,578922,56851,64467,11.3,NJ,034,029,1.4978484848484848,4.447884615384615,0.7173076923076922,3.6842307692307688,0.7096153846153845
OCEAN,2012,2,144971.91323689584,580013,59022,62772,11.0,NJ,034,029,1.5423030303030298,3.6574999999999998,0.7173076923076922,2.934423076923077,0.6846153846153846
OCEAN,2013,2,153446.49071836236,582166,59888,60439,10.5,NJ,034,029,1.6725151515151522,3.9755769230769227,0.7326923076923078,3.100769230769231,0.7
OCEAN,2014,2,164695.6580775817,584563,62937,68832,11.9,NJ,034,029,1.7504848484848483,4.168867924528302,0.5924528301886792,3.2860377358490567,0.5716981132075472
OCEAN,2015,2,169356.80914833976,587238,63478,63101,10.9,NJ,034,029,1.8149696969696967,3.8505769230769227,0.6153846153846154,3.0875000000000004,0.5769230769230769
OCEAN,2016,2,175467.97636823705,591142,62276,64493,11.0,NJ,034,029,1.8993636363636361,3.6540384615384616,0.5307692307692308,2.930769230769231,0.49230769230769234
OCEAN,2017,2,186061.27482401705,595564,70493,60406,10.2,NJ,034,029,1.8882727272727275,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536
OCEAN,2018,2,197666.46993971235,601649,68483,57366,9.7,NJ,034,029,1.9175454545454547,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007
OCEAN,2019,2,204075.21731968396,607498,75627,53950,9.0,NJ,034,029,1.9483030303030298,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
OCEAN,2020,2,217611.89160507623,614237,78181,63592,10.5,NJ,034,029,1.9721515151515152,3.111698113207547,0.7339622641509433,2.6049056603773586,0.6924528301886792
OCEAN,2021,2,260880.39652541,648998,75732,73139,11.4,NJ,034,029,1.980848484848485,2.957692307692308,0.675,2.271923076923077,0.6423076923076922
PASSAIC,2010,2,236312.88863718978,502010,53363,76910,15.6,NJ,034,031,4.811000000000001,4.689807692307692,0.7173076923076922,4.095576923076923,0.6673076923076923
PASSAIC,2011,2,219920.1534941919,503257,52243,79789,16.2,NJ,034,031,4.834,4.447884615384615,0.7173076923076922,3.6842307692307688,0.7096153846153845
PASSAIC,2012,2,213907.1007545845,503531,58073,76698,15.6,NJ,034,031,4.3298125,3.6574999999999998,0.7173076923076922,2.934423076923077,0.6846153846153846
PASSAIC,2013,2,219487.5764849794,503815,57426,82368,16.6,NJ,034,031,4.3004999999999995,3.9755769230769227,0.7326923076923078,3.100769230769231,0.7
PASSAIC,2014,2,230601.97412171747,504483,58030,90553,18.2,NJ,034,031,4.2620625,4.168867924528302,0.5924528301886792,3.2860377358490567,0.5716981132075472
PASSAIC,2015,2,236641.48888755366,504556,55723,86457,17.3,NJ,034,031,4.347312500000001,3.8505769230769227,0.6153846153846154,3.0875000000000004,0.5769230769230769
PASSAIC,2016,2,246695.00884661087,504001,61517,85671,17.2,NJ,034,031,4.164874999999999,3.6540384615384616,0.5307692307692308,2.930769230769231,0.49230769230769234
PASSAIC,2017,2,255466.3472116749,504403,63127,82865,16.5,NJ,034,031,4.21575,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536
PASSAIC,2018,2,270926.7025468522,503192,71959,67374,13.6,NJ,034,031,4.0705,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007
PASSAIC,2019,2,285891.284076274,501838,76039,65342,13.3,NJ,034,031,4.102374999999999,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
PASSAIC,2020,2,308687.9852570203,500382,64422,83071,16.9,NJ,034,031,3.9595000000000002,3.111698113207547,0.7339622641509433,2.6049056603773586,0.6924528301886792
PASSAIC,2021,2,345856.66275225434,518117,74016,71951,14.1,NJ,034,031,4.0128125,2.957692307692308,0.675,2.271923076923077,0.6423076923076922
SALEM,2010,2,106989.95170638605,65983,55274,7264,11.2,NJ,034,033,2.4602666666666666,4.689807692307692,0.7173076923076922,4.095576923076923,0.6673076923076923
SALEM,2011,2,102813.7959938624,65880,53890,7664,11.8,NJ,034,033,2.5294,4.447884615384615,0.7173076923076922,3.6842307692307688,0.7096153846153845
SALEM,2012,2,100313.32130434935,65427,57939,7235,11.2,NJ,034,033,2.593266666666666,3.6574999999999998,0.7173076923076922,2.934423076923077,0.6846153846153846
SALEM,2013,2,98374.43899414984,64801,58483,9591,15.0,NJ,034,033,2.6456666666666675,3.9755769230769227,0.7326923076923078,3.100769230769231,0.7
SALEM,2014,2,99025.77547709318,64342,56645,8307,13.1,NJ,034,033,2.6976,4.168867924528302,0.5924528301886792,3.2860377358490567,0.5716981132075472
SALEM,2015,2,96652.46981515757,63754,63988,7524,11.9,NJ,034,033,2.776266666666667,3.8505769230769227,0.6153846153846154,3.0875000000000004,0.5769230769230769
SALEM,2016,2,92503.5394205044,63256,56071,7868,12.6,NJ,034,033,2.921533333333333,3.6540384615384616,0.5307692307692308,2.930769230769231,0.49230769230769234
SALEM,2017,2,93204.70754640696,62944,61322,8215,13.3,NJ,034,033,3.240933333333333,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536
SALEM,2018,2,96031.70206164168,62776,64524,6891,11.2,NJ,034,033,3.341733333333333,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007
SALEM,2019,2,100309.40902074496,62341,68146,7000,11.4,NJ,034,033,3.4930666666666665,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
SALEM,2020,2,117643.50715850748,62451,65563,7466,12.2,NJ,034,033,3.5656666666666665,3.111698113207547,0.7339622641509433,2.6049056603773586,0.6924528301886792
SALEM,2021,2,142688.06185337607,65046,69844,7684,12.0,NJ,034,033,3.6333333333333337,2.957692307692308,0.675,2.271923076923077,0.6423076923076922
SOMERSET,2010,2,266955.9692942218,324120,93777,16678,5.2,NJ,034,035,2.3428571428571425,4.689807692307692,0.7173076923076922,4.095576923076923,0.6673076923076923
SOMERSET,2011,2,253738.7453467363,326277,95915,16582,5.2,NJ,034,035,2.1449999999999996,4.447884615384615,0.7173076923076922,3.6842307692307688,0.7096153846153845
SOMERSET,2012,2,239412.47395097383,327462,95574,19644,6.1,NJ,034,035,2.2042857142857137,3.6574999999999998,0.7173076923076922,2.934423076923077,0.6846153846153846
SOMERSET,2013,2,239276.98757069596,329052,96947,18582,5.7,NJ,034,035,2.266809523809524,3.9755769230769227,0.7326923076923078,3.100769230769231,0.7
SOMERSET,2014,2,248738.4297355105,329378,100194,16496,5.0,NJ,034,035,2.3361428571428564,4.168867924528302,0.5924528301886792,3.2860377358490567,0.5716981132075472
SOMERSET,2015,2,251310.48669285513,329682,99059,18132,5.5,NJ,034,035,2.350761904761905,3.8505769230769227,0.6153846153846154,3.0875000000000004,0.5769230769230769
SOMERSET,2016,2,254273.05095574912,330003,104668,17318,5.2,NJ,034,035,2.416380952380952,3.6540384615384616,0.5307692307692308,2.930769230769231,0.49230769230769234
SOMERSET,2017,2,262747.3855370077,330650,111838,17396,5.3,NJ,034,035,2.4520952380952377,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536
SOMERSET,2018,2,273027.4218990976,330772,119731,16112,4.9,NJ,034,035,2.4699999999999998,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007
SOMERSET,2019,2,278882.99408496404,329998,112722,17409,5.4,NJ,034,035,2.5002857142857136,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
SOMERSET,2020,2,291004.19690788834,329331,115573,15563,4.8,NJ,034,035,2.4836190476190474,3.111698113207547,0.7339622641509433,2.6049056603773586,0.6924528301886792
SOMERSET,2021,2,316302.8693545584,345647,123708,18705,5.5,NJ,034,035,2.118142857142857,2.957692307692308,0.675,2.271923076923077,0.6423076923076922
SUSSEX,2010,2,183834.69621831764,148859,81330,8404,5.7,NJ,034,037,2.688,4.689807692307692,0.7173076923076922,4.095576923076923,0.6673076923076923
SUSSEX,2011,2,159164.09151328928,148185,82987,8570,5.8,NJ,034,037,2.790041666666667,4.447884615384615,0.7173076923076922,3.6842307692307688,0.7096153846153845
SUSSEX,2012,2,143481.36555868035,147003,85036,9018,6.2,NJ,034,037,2.9115833333333327,3.6574999999999998,0.7173076923076922,2.934423076923077,0.6846153846153846
SUSSEX,2013,2,142112.32044541524,145672,85747,8779,6.1,NJ,034,037,3.033833333333334,3.9755769230769227,0.7326923076923078,3.100769230769231,0.7
SUSSEX,2014,2,146528.53615505612,144639,82048,8875,6.2,NJ,034,037,3.0193333333333334,4.168867924528302,0.5924528301886792,3.2860377358490567,0.5716981132075472
SUSSEX,2015,2,150682.91605842207,143059,84431,7958,5.6,NJ,034,037,3.020666666666667,3.8505769230769227,0.6153846153846154,3.0875000000000004,0.5769230769230769
SUSSEX,2016,2,153341.6176212712,142004,87549,8460,6.0,NJ,034,037,3.0565416666666665,3.6540384615384616,0.5307692307692308,2.930769230769231,0.49230769230769234
SUSSEX,2017,2,155927.02981260978,141267,89744,7372,5.3,NJ,034,037,3.062708333333333,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536
SUSSEX,2018,2,165446.48381811337,140995,92284,7233,5.2,NJ,034,037,3.0715833333333333,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007
SUSSEX,2019,2,179076.66576630343,140710,100281,7180,5.2,NJ,034,037,3.1066249999999997,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
SUSSEX,2020,2,197135.04112063197,140002,92739,7486,5.4,NJ,034,037,3.1936666666666658,3.111698113207547,0.7339622641509433,2.6049056603773586,0.6924528301886792
SUSSEX,2021,2,233255.68714759356,145543,99695,8765,6.1,NJ,034,037,3.2499583333333333,2.957692307692308,0.675,2.271923076923077,0.6423076923076922
UNION,2010,2,222374.73065439847,537336,65937,58007,10.9,NJ,034,039,8.319361904761905,4.689807692307692,0.7173076923076922,4.095576923076923,0.6673076923076923
UNION,2011,2,201355.54242149237,539918,65178,56959,10.7,NJ,034,039,8.647995238095238,4.447884615384615,0.7173076923076922,3.6842307692307688,0.7096153846153845
UNION,2012,2,188243.70965482914,542977,64698,58609,10.9,NJ,034,039,8.802857142857142,3.6574999999999998,0.7173076923076922,2.934423076923077,0.6846153846153846
UNION,2013,2,191972.28030887773,546051,64272,61990,11.5,NJ,034,039,9.112414285714287,3.9755769230769227,0.7326923076923078,3.100769230769231,0.7
UNION,2014,2,202075.67338173886,548052,68172,60679,11.1,NJ,034,039,9.397014285714286,4.168867924528302,0.5924528301886792,3.2860377358490567,0.5716981132075472
UNION,2015,2,208625.74825800105,549954,70581,58384,10.6,NJ,034,039,9.661095238095237,3.8505769230769227,0.6153846153846154,3.0875000000000004,0.5769230769230769
UNION,2016,2,214103.60902217613,552814,71801,58425,10.6,NJ,034,039,9.418819047619046,3.6540384615384616,0.5307692307692308,2.930769230769231,0.49230769230769234
UNION,2017,2,230549.64855936417,554695,76830,52052,9.3,NJ,034,039,9.602866666666669,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536
UNION,2018,2,250233.0850890095,556475,80737,43279,7.8,NJ,034,039,9.592999999999998,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007
UNION,2019,2,270088.3470775376,556664,79953,50094,9.1,NJ,034,039,9.384190476190478,3.935769230769231,0.5211538461538462,3.391730769230769,0.475
