county_name,year,min_tax_rate,avg_tax_rate,max_tax_rate,murder,rape,robbery,assault,burglary,larceny,auto_theft,avg_std_cnt_ele,avg_exp_ele,avg_score_ele,min_std_cnt_ele,min_exp_ele,min_score_ele,max_std_cnt_ele,max_exp_ele,max_score_ele,avg_std_cnt_mid,avg_exp_mid,avg_score_mid,min_std_cnt_mid,min_exp_mid,min_score_mid,max_std_cnt_mid,max_exp_mid,max_score_mid,avg_std_cnt_high,avg_exp_high,avg_score_high,min_std_cnt_high,min_exp_high,min_score_high,max_std_cnt_high,max_exp_high,max_score_high,est_pop,apr_30,points_30,apr_15,points_15,num_of_bedrooms,house_value_index,median_hh_income,poverty_count,poverty_rate
WARREN,2017,2.139,3.2763181818181817,5.633,0.0,7.0,13.0,32.0,182.0,978.0,36.0,410.9047619047619,13377.595238095239,51.34761904761905,126,6672.0,18.3,1696,19117.0,88.7,410.9047619047619,13377.595238095239,51.34761904761905,126,6672.0,18.3,1696,19117.0,88.7,410.9047619047619,13377.595238095239,51.34761904761905,126,6672.0,18.3,1696,19117.0,88.7,105761,3.9898076923076924,0.49807692307692303,3.2725,0.49038461538461536,5,337688.9534043379,79633,7770,7.4
ATLANTIC,2018,0.984,2.925782608695652,5.264,16.0,46.0,231.0,391.0,865.0,4657.0,196.0,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,263994,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,1,89962.13562564879,60826,33167,12.8
ATLANTIC,2018,0.984,2.925782608695652,5.264,16.0,46.0,231.0,391.0,865.0,4657.0,196.0,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,263994,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,2,134731.00301426044,60826,33167,12.8
ATLANTIC,2018,0.984,2.925782608695652,5.264,16.0,46.0,231.0,391.0,865.0,4657.0,196.0,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,263994,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,3,185492.8554395158,60826,33167,12.8
ATLANTIC,2018,0.984,2.925782608695652,5.264,16.0,46.0,231.0,391.0,865.0,4657.0,196.0,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,263994,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,4,259175.10585753535,60826,33167,12.8
ATLANTIC,2018,0.984,2.925782608695652,5.264,16.0,46.0,231.0,391.0,865.0,4657.0,196.0,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,618.2465753424658,12597.75,34.6945205479452,114,6322.0,2.0,2367,19102.0,91.8,263994,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,5,425347.50680061476,60826,33167,12.8
BERGEN,2018,0.776,2.5454285714285714,3.92,4.0,78.0,209.0,442.0,852.0,6953.0,532.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,932897,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,1,242896.40449191898,100181,63403,6.8
BERGEN,2018,0.776,2.5454285714285714,3.92,4.0,78.0,209.0,442.0,852.0,6953.0,532.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,932897,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,2,354043.7486361419,100181,63403,6.8
BERGEN,2018,0.776,2.5454285714285714,3.92,4.0,78.0,209.0,442.0,852.0,6953.0,532.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,932897,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,3,461111.03571967914,100181,63403,6.8
BERGEN,2018,0.776,2.5454285714285714,3.92,4.0,78.0,209.0,442.0,852.0,6953.0,532.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,932897,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,4,586016.7866294319,100181,63403,6.8
BERGEN,2018,0.776,2.5454285714285714,3.92,4.0,78.0,209.0,442.0,852.0,6953.0,532.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,529.9699248120301,11766.075187969926,70.61165413533836,90,1225.0,22.0,1898,27835.0,97.0,932897,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,5,873366.7103101712,100181,63403,6.8
BURLINGTON,2018,1.4689999999999999,2.9087,4.417000000000001,6.0,84.0,163.0,422.0,1046.0,4204.0,284.0,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,445429,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,1,82373.05725196992,84470,26786,6.2
BURLINGTON,2018,1.4689999999999999,2.9087,4.417000000000001,6.0,84.0,163.0,422.0,1046.0,4204.0,284.0,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,445429,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,2,150621.86912423818,84470,26786,6.2
BURLINGTON,2018,1.4689999999999999,2.9087,4.417000000000001,6.0,84.0,163.0,422.0,1046.0,4204.0,284.0,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,445429,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,3,217669.25465972317,84470,26786,6.2
BURLINGTON,2018,1.4689999999999999,2.9087,4.417000000000001,6.0,84.0,163.0,422.0,1046.0,4204.0,284.0,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,445429,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,4,325346.6269519764,84470,26786,6.2
BURLINGTON,2018,1.4689999999999999,2.9087,4.417000000000001,6.0,84.0,163.0,422.0,1046.0,4204.0,284.0,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,558.7889908256881,11266.222222222223,46.35596330275229,102,5786.0,7.6,2161,21340.0,92.9,445429,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,5,387981.9990444698,84470,26786,6.2
CAMDEN,2018,1.8459999999999999,4.1185833333333335,7.734,33.0,140.0,638.0,1158.0,1905.0,8349.0,850.0,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,506685,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,1,68311.63791764139,67135,64417,12.9
CAMDEN,2018,1.8459999999999999,4.1185833333333335,7.734,33.0,140.0,638.0,1158.0,1905.0,8349.0,850.0,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,506685,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,2,112691.54019252292,67135,64417,12.9
CAMDEN,2018,1.8459999999999999,4.1185833333333335,7.734,33.0,140.0,638.0,1158.0,1905.0,8349.0,850.0,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,506685,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,3,160349.0733641519,67135,64417,12.9
CAMDEN,2018,1.8459999999999999,4.1185833333333335,7.734,33.0,140.0,638.0,1158.0,1905.0,8349.0,850.0,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,506685,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,4,244776.55529962934,67135,64417,12.9
CAMDEN,2018,1.8459999999999999,4.1185833333333335,7.734,33.0,140.0,638.0,1158.0,1905.0,8349.0,850.0,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,560.4873417721519,12553.531645569621,40.28987341772152,36,4685.0,2.1,2176,33152.0,95.1,506685,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,5,302532.3897426299,67135,64417,12.9
CAPE MAY,2018,0.488,1.2981874999999998,2.4989999999999997,1.0,22.0,37.0,124.0,313.0,1531.0,37.0,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,92604,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,1,171966.77044897727,62175,9325,10.3
CAPE MAY,2018,0.488,1.2981874999999998,2.4989999999999997,1.0,22.0,37.0,124.0,313.0,1531.0,37.0,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,92604,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,2,227950.03274433143,62175,9325,10.3
CAPE MAY,2018,0.488,1.2981874999999998,2.4989999999999997,1.0,22.0,37.0,124.0,313.0,1531.0,37.0,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,92604,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,3,316610.1720329528,62175,9325,10.3
CAPE MAY,2018,0.488,1.2981874999999998,2.4989999999999997,1.0,22.0,37.0,124.0,313.0,1531.0,37.0,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,92604,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,4,509453.4629965681,62175,9325,10.3
CAPE MAY,2018,0.488,1.2981874999999998,2.4989999999999997,1.0,22.0,37.0,124.0,313.0,1531.0,37.0,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,398.15384615384613,16882.5,43.93076923076923,73,8169.0,4.3,1256,27633.0,80.1,92604,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,5,888264.5710856258,62175,9325,10.3
CUMBERLAND,2018,2.2289999999999996,3.0124999999999997,4.657,10.0,48.0,216.0,367.0,857.0,3418.0,147.0,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,150274,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,1,58180.682715909345,51790,21430,15.2
CUMBERLAND,2018,2.2289999999999996,3.0124999999999997,4.657,10.0,48.0,216.0,367.0,857.0,3418.0,147.0,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,150274,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,2,101249.15270254186,51790,21430,15.2
CUMBERLAND,2018,2.2289999999999996,3.0124999999999997,4.657,10.0,48.0,216.0,367.0,857.0,3418.0,147.0,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,150274,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,3,146917.08473247587,51790,21430,15.2
CUMBERLAND,2018,2.2289999999999996,3.0124999999999997,4.657,10.0,48.0,216.0,367.0,857.0,3418.0,147.0,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,150274,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,4,192686.08237118946,51790,21430,15.2
CUMBERLAND,2018,2.2289999999999996,3.0124999999999997,4.657,10.0,48.0,216.0,367.0,857.0,3418.0,147.0,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,565.8421052631579,12255.438596491229,21.68421052631579,63,7019.0,3.1,2554,18933.0,81.2,150274,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,5,184743.92143887785,51790,21430,15.2
ESSEX,2018,1.902,3.2971363636363638,5.7010000000000005,99.0,253.0,1345.0,1821.0,2055.0,8714.0,3316.0,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,800530,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,1,168181.46393598334,62875,116246,14.9
ESSEX,2018,1.902,3.2971363636363638,5.7010000000000005,99.0,253.0,1345.0,1821.0,2055.0,8714.0,3316.0,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,800530,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,2,266582.85236568283,62875,116246,14.9
ESSEX,2018,1.902,3.2971363636363638,5.7010000000000005,99.0,253.0,1345.0,1821.0,2055.0,8714.0,3316.0,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,800530,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,3,372438.1259791884,62875,116246,14.9
ESSEX,2018,1.902,3.2971363636363638,5.7010000000000005,99.0,253.0,1345.0,1821.0,2055.0,8714.0,3316.0,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,800530,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,4,522845.4623202718,62875,116246,14.9
ESSEX,2018,1.902,3.2971363636363638,5.7010000000000005,99.0,253.0,1345.0,1821.0,2055.0,8714.0,3316.0,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,711.875486381323,10888.600823045268,41.666536964980544,27,4804.0,2.2,4866,18417.0,97.5,800530,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,5,720291.6856904719,62875,116246,14.9
GLOUCESTER,2018,2.112,3.592625,4.666,9.0,26.0,114.0,203.0,843.0,3663.0,219.0,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,291754,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,1,94986.25400653011,81315,21869,7.6
GLOUCESTER,2018,2.112,3.592625,4.666,9.0,26.0,114.0,203.0,843.0,3663.0,219.0,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,291754,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,2,145697.32701629325,81315,21869,7.6
GLOUCESTER,2018,2.112,3.592625,4.666,9.0,26.0,114.0,203.0,843.0,3663.0,219.0,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,291754,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,3,186942.09053419903,81315,21869,7.6
GLOUCESTER,2018,2.112,3.592625,4.666,9.0,26.0,114.0,203.0,843.0,3663.0,219.0,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,291754,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,4,276896.3921101065,81315,21869,7.6
GLOUCESTER,2018,2.112,3.592625,4.666,9.0,26.0,114.0,203.0,843.0,3663.0,219.0,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,602.1449275362319,10080.30303030303,45.74927536231885,122,337.0,4.3,2237,16391.0,86.2,291754,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,5,275339.51374081214,81315,21869,7.6
HUDSON,2018,1.488,5.081166666666667,10.561,22.0,142.0,754.0,1213.0,1652.0,8318.0,1140.0,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,672390,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,1,388032.9287558182,73337,95704,14.3
HUDSON,2018,1.488,5.081166666666667,10.561,22.0,142.0,754.0,1213.0,1652.0,8318.0,1140.0,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,672390,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,2,502611.93586791353,73337,95704,14.3
HUDSON,2018,1.488,5.081166666666667,10.561,22.0,142.0,754.0,1213.0,1652.0,8318.0,1140.0,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,672390,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,3,456463.2132255893,73337,95704,14.3
HUDSON,2018,1.488,5.081166666666667,10.561,22.0,142.0,754.0,1213.0,1652.0,8318.0,1140.0,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,672390,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,4,463414.57247236464,73337,95704,14.3
HUDSON,2018,1.488,5.081166666666667,10.561,22.0,142.0,754.0,1213.0,1652.0,8318.0,1140.0,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,718.0822784810126,10480.312101910828,42.97658227848101,33,4189.0,3.3,2899,19451.0,96.1,672390,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,5,480962.42642834847,73337,95704,14.3
HUNTERDON,2018,2.002,2.7970384615384614,3.963,1.0,6.0,5.0,27.0,111.0,416.0,34.0,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,125265,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,1,151218.08905460467,112335,5317,4.4
HUNTERDON,2018,2.002,2.7970384615384614,3.963,1.0,6.0,5.0,27.0,111.0,416.0,34.0,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,125265,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,2,248170.75982871276,112335,5317,4.4
HUNTERDON,2018,2.002,2.7970384615384614,3.963,1.0,6.0,5.0,27.0,111.0,416.0,34.0,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,125265,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,3,343264.6310617199,112335,5317,4.4
HUNTERDON,2018,2.002,2.7970384615384614,3.963,1.0,6.0,5.0,27.0,111.0,416.0,34.0,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,125265,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,4,495099.03900081204,112335,5317,4.4
HUNTERDON,2018,2.002,2.7970384615384614,3.963,1.0,6.0,5.0,27.0,111.0,416.0,34.0,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,409.9183673469388,15314.183673469388,68.81224489795919,70,4447.0,38.9,2965,28096.0,96.2,125265,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,5,625791.265138859,112335,5317,4.4
MERCER,2018,2.332,3.312333333333333,5.282,22.0,93.0,432.0,810.0,1431.0,4726.0,576.0,620.1279069767442,11440.02380952381,45.67790697674419,89,4555.0,2.3,1684,18033.0,95.4,620.1279069767442,11440.02380952381,45.67790697674419,89,4555.0,2.3,1684,18033.0,95.4,620.1279069767442,11440.02380952381,45.67790697674419,89,4555.0,2.3,1684,18033.0,95.4,368720,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,1,117758.61625811463,79979,38279,10.9
MERCER,2018,2.332,3.312333333333333,5.282,22.0,93.0,432.0,810.0,1431.0,4726.0,576.0,620.1279069767442,11440.02380952381,45.67790697674419,89,4555.0,2.3,1684,18033.0,95.4,620.1279069767442,11440.02380952381,45.67790697674419,89,4555.0,2.3,1684,18033.0,95.4,620.1279069767442,11440.02380952381,45.67790697674419,89,4555.0,2.3,1684,18033.0,95.4,368720,4.544615384615384,0.4846153846153846,4.000192307692307,0.45000000000000007,2,181506.61005960288,79979,38279,10.9
