rank,school,type,grades,address,city,zip,county,district,year
461,Virgil I. Grissom Elementary School,Public,K-5,One Sims Avenue,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2017
462,Valley View School,Public,"PK, KG-4",400 Route 513,Califon,07830,Hunterdon County,Lebanon Township School District,2017
463,Belleville PS10,Public,"PK, KG-6",527 Belleville Ave,Belleville,07109,Essex County,Belleville Public School District,2017
464,C. Richard Applegate School,Public,K-5,47 Jeanne Brennan Drive,Freehold,07728,Monmouth County,Freehold Township School District,2017
465,Walter C. Black Elementary School,Public,K-2,371 Stockton Street,Hightstown,08520,Mercer County,East Windsor Regional School District,2017
466,Bloomsbury Borough School,Public,"PK, KG-8",20 Main Street,Bloomsbury,08804,Hunterdon County,Bloomsbury Borough School District,2017
467,John Hill School,Public,3-8,435 Lathrop Avenue,Boonton,07005,Morris County,Boonton Town Public School District,2017
468,Pace Charter School of Hamilton,"Public, Charter",K-8,1949 Hamilton Avenue,Hamilton,08619,Mercer County,Pace Charter School of Hamilton,2017
469,Sylvia Rosenauer Elementary School,Public,"PK, KG-5",60 Citadel Drive,Jackson,08527,Ocean County,Jackson Township School District,2017
470,Columbus School,Public,K-5,370 Westervelt Place,Lodi,07644,Bergen County,Lodi School District,2017
471,Mercerville Elementary School,Public,K-5,60 Regina Avenue,Hamilton,08619,Mercer County,Hamilton Township Public School District,2017
472,Connecticut Farms Elementary,Public,"PK, KG-5",875 Stuyvesant Avenue,Union,07083,Union County,Township of Union School District,2017
473,Midstreams Elementary School,Public,K-5,500 Midstreams Rd,Brick,08724,Ocean County,Brick Township Public School District,2017
474,Clinton Public School,Public,"PK, KG-8",10 School Street,Clinton,08809,Hunterdon County,Clinton-Glen Gardner School District,2017
475,Soaring Heights Charter School,"Public, Charter",K-8,1 Romar Avenue,Jersey City,07305,Hudson County,Soaring Heights Charter School,2017
476,Robert B Jaggard School,Public,K-5,2 Westcott Road,Marlton,08053,Burlington County,Evesham Township School District,2017
477,Canfield Avenue School,Public,"PK, KG-6",42 Canfield Avenue,Mine Hill,07803,Morris County,Mine Hill Township School District,2017
478,Fairview Elementary School,Public,"PK, KG-5",230 Cooper Road,Red Bank,07701,Monmouth County,Middletown Township Public School District,2017
479,Frederic N. Brown Elementary School,Public,K-4,125 Grove Ave,Verona,07044,Essex County,Verona Public School District,2017
480,Taylor Mills School,Public,K-6,77 Gordons Corner Road,Manalapan,07726,Monmouth County,Manalapan-Englishtown Regional School District,2017
481,Honiss Elementary/Middle School,Public,K-8,31 Depew St,Dumont,07628,Bergen County,Dumont Public School District,2017
482,Lafayette Elementary School,Public,K-5,100 Laauwe Avenue,Wayne,07470,Passaic County,Wayne Township Public School District,2017
483,Highland Elementary School,Public,3-6,31 Highland Ave,Midland Park,07432,Bergen County,Midland Park School District,2017
484,Englewood on the Palisades Charter School,"Public, Charter",K-8,65  West Demarest Avenue,Englewood,07631,Bergen County,Englewood on the Palisades Charter School,2017
485,Nixon Elementary School,Public,K-4,275 Mt  Arlington Boulevard,Landing,07850,Morris County,Roxbury Township School District,2017
486,Thomas Paine Elementary School,Public,K-5,4001 Church Rd.,Cherry Hill,08034,Camden County,Cherry Hill School District,2017
487,Northeast Elementary School,Public,K-5,603 Grove St,Upper Montclair,07042,Essex County,Montclair Public School District,2017
488,Lillian M. Steen,Public,"PK, KG-5",134 W. Main,Bogota,07603,Bergen County,Bogota Public School District,2017
489,Lebanon Borough School,Public,"PK, KG-6",6 Maple St,Lebanon,08833,Hunterdon County,Lebanon Borough School District,2017
490,Fernbrook School,Public,K-5,206 Quaker Church Road,Randolph,07869,Morris County,Randolph Township School District,2017
491,Hazel Avenue Elementary School,Public,K-5,45 Hazel Ave,West Orange,07052,Essex County,West Orange Public Schools,2017
492,Frankford Township School,Public,"PK, KG-8",4 Pines Road,Branchville,07826,Sussex County,Frankford Township Consolidated School District,2017
493,Countryside Elementary School,Public,"PK, KG-4",115 Schoolhouse Lane,Mount Laurel,08054,Burlington County,Mount Laurel Township School District,2017
494,Harmony Elementary School,Public,"PK, KG-5",100 Murphy Road,New Monmouth,07748,Monmouth County,Middletown Township Public School District,2017
495,Memorial Elementary School,Public,3-5,485 Adelphia Road,Freehold,07728,Monmouth County,Howell Township Public School District,2017
496,John A. Forrest Elementary School,Public,K-4,10 - 00 Hopper Ave,Fair Lawn,07410,Bergen County,Fair Lawn Public School District,2017
497,Bradley Gardens Primary School,Public,"PK, KG-4",148 Pine Street,Bridgewater,08807,Somerset County,Bridgewater-Raritan Regional School District,2017
498,Laura Donovan School,Public,K-5,237 Stonehurst Blvd,Freehold,07728,Monmouth County,Freehold Township School District,2017
499,Stephen J. Gerace School,Public,K-5,59 Boulevard,Pequannock,07440,Morris County,Pequannock Township School District,2017
500,School #9,Public,"PK, KG-5",25 Brighton Road,Clifton,07012,Passaic County,Clifton Public School District,2017
501,Lenox School,Public,K-5,35 Lenox Avenue,Pompton Lakes,07442,Passaic County,Pompton Lakes School District,2017
502,School #8,Public,"PK, KG-5",41 Oak Street,Clifton,07014,Passaic County,Clifton Public School District,2017
503,Greenwich School,Public,"PK, KG-5",101 Wyndham Farm Boulevard,Stewartsville,08886,Warren County,Greenwich Township School District,2017
504,Central Avenue School,Public,"PK, KG-5",50 Central Avenue,Madison,07940,Morris County,Madison Public School District,2017
505,Bertrand F. Gibbs Elementary School,Public,K-5,195 Sutton Place,New Milford,07646,Bergen County,New Milford Public School District,2017
506,Ardena Elementary School,Public,3-5,355 Adelphia Road,Farmingdale,07727,Monmouth County,Howell Township Public School District,2017
507,Pines Lake Elementary School,Public,K-5,511 Pines Lake Drive,Wayne,07470,Passaic County,Wayne Township Public School District,2017
508,Woodcrest Elementary School,Public,K-5,400 Cranford Dr.,Cherry Hill,08003,Camden County,Cherry Hill School District,2017
509,Central Elementary School,Public,K-5,2007 Allenwood Road,Wall,07719,Monmouth County,Wall Township Public School District,2017
510,E Raymond Appleby Elementary School,Public,2-5,23 Vliet Street,Spotswood,08884,Middlesex County,Spotswood Public School District,2017
511,Thomas Jefferson School,Public,3-5,James Street & Ogden Place,Morristown,07960,Morris County,Morris School District,2017
512,Benjamin Franklin Elementary School,Public,K-5,2485 Woodbridge Avenue,Edison,08817,Middlesex County,Edison Township School District,2017
513,Peter Muschal Elementary,Public,"PK, KG-5",323 Ward Ave,Bordentown,08505,Burlington County,Bordentown Regional School District,2017
514,Morgan Elementary School,Public,"PK, KG-5",38 Stamford Road,Hamilton,08619,Mercer County,Hamilton Township Public School District,2017
515,Westbrook Elementary School,Public,K-5,55 Nosenzo Pond Road,West Milford,07480,Passaic County,West Milford Township Public School District,2017
516,Hillside Elementary School,Public,3-5,54 Orange Rd,Montclair,07042,Essex County,Montclair Public School District,2017
517,Washington School,Public,K-6,155 Washington Ave,Nutley,07110,Essex County,Nutley Public School District,2017
518,Franklin Township School,Public,"PK, KG-6",52 Asbury  Broadway Road,Washington,07882,Warren County,Franklin Township School District,2017
519,Southwood Elementary School,Public,K-5,64 Southwood Dr,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2017
520,Mannington Township Elementary School,Public,"PK, KG-8",495 Route 45,Salem,08079,Salem County,Mannington Township School District,2017
521,Byram Lakes Elementary School,Public,"PK, KG-4",11 Mansfield Drive,Stanhope,07874,Sussex County,Byram Township School District,2017
522,Whitehall Elementary School,Public,"PK, KG-4",161 Whitehall Rd,Williamstown,08094,Gloucester County,Monroe Township Public School District,2017
523,Kresson School,Public,K-5,7 School Lane,Voorhees,08043,Camden County,Voorhees Township School District,2017
524,Greenbrook Elementary School,Public,K-5,23 Roberts Street,Kendall Park,08824,Middlesex County,South Brunswick School District,2017
525,Springfield Township School,Public,"PK, KG-6",2146 Jacksonville Road,Jobstown,08041,Burlington County,Springfield Township School District,2017
526,Richard L Rice School,Public,"PK, KG-5",50 Crown Royal Parkway,Marlton,08053,Burlington County,Evesham Township School District,2017
527,Howard C. Johnson Elementary School,Public,"PK, KG-5",1021 Larsen Road,Jackson,08527,Ocean County,Jackson Township School District,2017
528,Mount Arlington Public School,Public,3-8,235 Howard Boulevard,Mount Arlington,07856,Morris County,Mount Arlington Public School District,2017
529,Euclid Elementary School,Public,"PK, KG-5",1 Burton Avenue,Hasbrouck Heights,07604,Bergen County,Hasbrouck Heights School District,2017
530,Bergen Arts and Sciences Charter School,"Public, Charter, Alternative",K-12,200 MacArthur Avenue,Garfield,07026,Bergen County,Bergen Arts and Science Charter School,2017
531,Samuel R. Donald Elementary School,Public,2-4,29 Captolene Avenue,Bloomingdale,07403,Passaic County,Bloomingdale School District,2017
532,Parker Elementary School,Public,K-3,South Lincoln Avenue,Middlesex,08846,Middlesex County,Middlesex Borough School District,2017
533,John F. Kennedy Elementary School,Public,K-5,1310 Ratzer Road,Wayne,07470,Passaic County,Wayne Township Public School District,2017
534,Emma Arleth Elementary School,Public,K-3,3198 Washington Road,Parlin,08859,Middlesex County,Sayreville School District,2017
535,Patrick McGaheran,Public,"PK, KG-2",63  Allerton Road,Lebanon,08833,Hunterdon County,Clinton Township School District,2017
536,South Harrison Elementary School,Public,"PK, KG-6",904 Mullica Hill Rd,Harrisonville,08039,Gloucester County,South Harrison Township School District,2017
537,White Rock Elementary School,Public,2-5,2 Francine Place,Oak Ridge,07438,Morris County,Jefferson Township Public School District,2017
538,Florence V Evans,Public,1-5,400 South Route 73,Marlton,08053,Burlington County,Evesham Township School District,2017
539,William A. Miller Elementary School,Public,K-5,2 Old Matawan Road,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2017
540,Hatchery Hill Elementary School,Public,"PK, KG-1",398 5th Avenue,Hackettstown,07840,Warren County,Hackettstown Public School District,2017
541,Ocean Road Elementary School,Public,"PK, KG-5",Benedict Street,Point Pleasant Beach,08742,Ocean County,Point Pleasant Borough School District,2017
542,Franklin Elementary,Public,"PK, KG-4",1500 Lindy Terrace,Union,07083,Union County,Township of Union School District,2017
543,Dr. Michael Conti School,Public,"PK, KG-8",182 Merseles St,Jersey City,07302,Hudson County,Jersey City Public Schools,2017
544,Mary S. Shoemaker School,Public,1-5,201 E  Millbrooke Ave,Woodstown,08098,Salem County,Woodstown-Pilesgrove Regional School District,2017
545,Jotham W. Wakeman School,Public,"PK, KG-5",100 St Pauls Ave,Jersey City,07306,Hudson County,Jersey City Public Schools,2017
546,Delaware Township School,Public,"PK, KG-8",501 Rosemont  Ringoes Road,Sergeantsville,08557,Hunterdon County,Delaware Township School District,2017
547,Memorial Elementary School,Public,"PK, KG-4",201 Squaw Brook Rd.,North Haledon,07508,Passaic County,North Haledon School District,2017
548,Swimming River School,Public,3-5,220 Hance Avenue,Tinton Falls,07724,Monmouth County,Tinton Falls School District,2017
549,Memorial School,Public,"PK, KG-8",Memorial School,South Hackensack,07606,Bergen County,South Hackensack School District,2017
550,Frelinghuysen Township Elementary School,Public,"PK, KG-6",780 Route 94,Newton,07860,Warren County,Frelinghuysen Township School District,2017
551,Newell Elementary School,Public,"PK, KG-4",27 High Street,Allentown,08501,Monmouth County,Upper Freehold Regional School District,2017
552,Bartle Elementary School,Public,2-5,435 Mansfield Street,Highland Park,08904,Middlesex County,Highland Park Boro School District,2017
553,Hoover Elementary School,Public,"PK, KG-5",273 Murray Hill Terrace,Bergenfield,07621,Bergen County,Bergenfield Borough School District,2017
554,Washington Street Elementary School,Public,K-5,500 West Earl Court,Toms River,08753,Ocean County,Toms River Regional School District,2017
555,Frank K. Hehnly,Public,K-5,590 Raritan Road,Clark,07066,Union County,Clark Township Public School District,2017
556,Kennedy Elementary School,Public,K-4,20 Pleasant Hill Road,Succasunna,07876,Morris County,Roxbury Township School District,2017
557,Atlantic Avenue,Public,"PK, KG-2",21 East Atlantic Avenue,Haddon Heights,08035,Camden County,HADDON HEIGHTS School District,2017
558,Bee Meadow School,Public,K-5,120 Reynolds Avenue,Whippany,07981,Morris County,Hanover Township School District,2017
559,Normandy Park School,Public,K-5,19a Normandy Parkway,Morristown,07960,Morris County,Morris School District,2017
560,Marshall Hill Elementary School,Public,K-5,210 Marshall Hill Road,West Milford,07480,Passaic County,West Milford Township Public School District,2017
561,School 19,Public,K-4,31 James Street,Paterson,07502,Passaic County,Paterson Public School District,2017
562,Dennis Township Primary School,Public,"PK, KG-2",601 Hagan Road,Cape May Court House,08210,Cape May County,Dennis Township School District,2017
563,Alexander Elementary School,Public,K-5,20 Robert Frost Drive,Hamilton,08690,Mercer County,Hamilton Township Public School District,2017
564,Stoy Elementary School,Public,"PK, KG-5",206 Briarwood Avenue,Haddonfield,08033,Camden County,Haddon Township School District,2017
565,Lynn Crest Elementary School,Public,"PK, KG-5",98 Ira Avenue,Colonia,07067,Middlesex County,Woodbridge Township School District,2017
566,School #5,Public,"PK, KG-4",214 Day Ave,Cliffside Park,07010,Bergen County,Cliffside Park School District,2017
567,High Bridge Elementary School,Public,"PK, KG-4",40 Fairview Avenue,High Bridge,08829,Hunterdon County,High Bridge Borough School District,2017
568,Gloucester Township Elementary School,Public,K-5,270 South Black Horse Pike,Blackwood,08012,Camden County,Gloucester Township Public Schools,2017
569,Harry S. Truman Elementary School,Public,K-3,One Taft Place,Parlin,08859,Middlesex County,Sayreville School District,2017
570,Huber Street School,Public,"PK, KG-5",1520 Paterson Plank Rd,Secaucus,07094,Hudson County,Secaucus School District,2017
571,Knollwood Elementary School,Public,K-3,333 Willow Avenue,Piscataway,08854,Middlesex County,Piscataway Township School District,2017
572,Raritan Valley School,Public,1-4,37 Cresci Blvd,Hazlet,07730,Monmouth County,Hazlet Township Public School District,2017
573,Theodore Roosevelt School,Public,3-6,1 Louisa Place,Weehawken,07086,Hudson County,Weehawken Public School District,2017
574,Alfred Zampella School,Public,"PK, KG-8",201 North St,Jersey City,07307,Hudson County,Jersey City Public Schools,2017
575,Whiton Elementary School,Public,"PK, KG-3",470 Whiton Road,Neshanic Station,08853,Somerset County,Branchburg Township School District,2017
576,Environment Community Opportunity (ECO) Charter School,"Public, Charter",K-8,817 Carpenter Street,Camden,08102,Camden County,Environment Community Opportunity (ECO) Charter School,2017
577,Memorial School,Public,"PK, KG-8",221 Morningside Avenue,Union Beach,07735,Monmouth County,Union Beach Public School District,2017
578,Millstone Township Elementary School,Public,3-5,308 Millstone Road,Clarksburg,08510,Monmouth County,Millstone Township School District,2017
579,Van Sciver Elementary School,Public,"PK, KG-5",625 Rhoads Avenue,Haddonfield,08033,Camden County,Haddon Township School District,2017
580,General Charles G. Harker School,Public,3-5,1771 Oldmans Creek Road,Woolwich Township,08085,Gloucester County,Swedesboro-Woolwich School District,2017
581,Gantner Avenue School,Public,K-5,99 Roosevelt Ave,Elmwood Park,07407,Bergen County,Elmwood Park School District,2017
582,Hainesport Township School,Public,"PK, KG-8",211 Broad Street,Hainesport,08036,Burlington County,Hainesport Township School District,2017
583,Manasquan Elementary School,Public,"PK, KG-8",168 Broad Street,Manasquan,08736,Monmouth County,Manasquan School District,2017
584,Robert Mascenik Elementary School,Public,K-5,300 Benjamin Avenue,Iselin,08830,Middlesex County,Woodbridge Township School District,2017
585,Clementon Elementary School,Public,"PK, KG-8",4 Audubon Ave,Clementon,08021,Camden County,Clementon Elementary School District,2017
586,Upper Pittsgrove School,Public,"PK, KG-8",235 Pine Tavern Road,Monroeville,08343,Salem County,UPPER PITTSGROVE Township School District,2017
587,Woodrow Wilson School #5,Public,"PK, KG-5",205 Outwater Lane,Garfield,07026,Bergen County,Garfield Public School District,2017
588,School #2,Public,K-5,1270 Van Houten Avenue,Clifton,07013,Passaic County,Clifton Public School District,2017
589,Madison Park Elementary School,Public,K-5,33 Harvard Rd,Parlin,08859,Middlesex County,Old Bridge Township School District,2017
590,School #3,Public,K-5,365 Washington Avenue,Clifton,07011,Passaic County,Clifton Public School District,2017
591,Clara Barton Elementary School,Public,K-5,223 Rhode Island Ave.,Cherry Hill,08034,Camden County,Cherry Hill School District,2017
592,Wayside Elementary School,Public,"PK, KG-4",733 Bowne Road,Ocean,07712,Monmouth County,Township of Ocean School District,2017
593,Middle Road School,Public,1-4,305 Middle Road,Hazlet,07730,Monmouth County,Hazlet Township Public School District,2017
594,Eleanor Van Gelder,Public,3-6,251 Undercliff Ave,Edgewater,07020,Bergen County,Edgewater School District,2017
595,Alexander Hamilton Academy,Public,K-8,11  27 16th Avenue,Paterson,07501,Passaic County,Paterson Public School District,2017
596,Clara Barton Elementary,Public,K-2,100 Crosswicks St,Bordentown,08505,Burlington County,Bordentown Regional School District,2017
597,Lester D. Wilson Elementary School,Public,"PK, KG-3",525 County Road 513,Pittstown,08867,Hunterdon County,Alexandria Township School District,2017
598,Washington Elementary School,Public,K-5,176 Mohawk Avenue,Hawthorne,07506,Passaic County,Hawthorne Public School District,2017
599,J Harold Van Zant,Public,K-5,270 Conestoga Drive,Marlton,08053,Burlington County,Evesham Township School District,2017
600,Cecil S. Collins Elementary,Public,K-2,570 Barnegat Blvd  North,Barnegat,08005,Ocean County,Barnegat Township School District,2017
601,Hazelwood Elementary School,Public,"PK, KG-3",800 Hazelwood Avenue,Middlesex,08846,Middlesex County,Middlesex Borough School District,2017
602,Lillian Drive School,Public,1-4,28 Lillian Drive,Hazlet,07730,Monmouth County,Hazlet Township Public School District,2017
603,Franklin Township School,Public,"PK, KG-8",226 Quakertown Road,Quakertown,08868,Hunterdon County,Franklin Township School District,2017
604,Winslow Township Elementary School Four,Public,"PK, KG-3",541 Kali Road,Sicklerville,08081,Camden County,Winslow Township School District,2017
605,Ogdensburg Borough School,Public,"PK, KG-8",100 Main Street,Ogdensburg,07439,Sussex County,Ogdensburg Borough School District,2017
606,Francis A. Desmares Elementary School,Public,K-4,16 Old Clinton Road,Flemington,08822,Hunterdon County,Flemington-Raritan Regional School District,2017
607,Rolling Hills Primary School,Public,2-3,60 Sammis Road,Vernon,07462,Sussex County,Vernon Township School District,2017
608,Ocean Avenue Elementary School,Public,"PK, KG-5",235 Ocean Avenue,North Middletown,07748,Monmouth County,Middletown Township Public School District,2017
609,New Monmouth Elementary School,Public,K-5,121 New Monmouth Road,Middletown,07748,Monmouth County,Middletown Township Public School District,2017
610,Frank W. Gavlak Elementary School,Public,K-6,106 King St,Wallington,07057,Bergen County,Wallington Boro School District,2017
611,Edgemont Elementary School,Public,K-5,20 Edgemont Rd,Montclair,07042,Essex County,Montclair Public School District,2017
612,Forked River Elementary School,Public,K-4,110 Lacey Road,Forked River,08731,Ocean County,Lacey Township School District,2017
613,Frances DeMasi Elementary School,Public,K-5,199 Evesboro  Medford Rd,Marlton,08053,Burlington County,Evesham Township School District,2017
614,Hillside Elementary School,Public,"PK, KG-4",1370 Hainesport Mt Laurel Rd,Mount Laurel,08054,Burlington County,Mount Laurel Township School District,2017
615,Elwood Kindle Elementary School,Public,2-5,211 Washington Avenue,Pitman,08071,Gloucester County,Pitman Boro School District,2017
616,Florence M. Burd,Public,"PK, KG-4",219 Newton Sparta Road,Newton,07860,Sussex County,Andover Regional School District,2017
617,Ocean City Primary School,Public,"PK, KG-3",550 West Avenue,Ocean City,08226,Cape May County,Ocean City School District,2017
618,Kingston Elementary School,Public,K-5,320 Kingston Rd.,Cherry Hill,08034,Camden County,Cherry Hill School District,2017
619,Parkway Elementary School,Public,"PK, KG-4",142 Ramblewood Parkway,Mount Laurel,08054,Burlington County,Mount Laurel Township School District,2017
620,James Russell Lowell Elementary School,Public,K-4,1025 Lincoln Place,Teaneck,07666,Bergen County,Teaneck School District,2017
621,Ann Street School,Public,K-8,30 Ann St,Newark,07105,Essex County,Newark Public School District,2017
622,Washington School,Public,1-3,89 Wood St,Rutherford,07070,Bergen County,Rutherford School District,2017
623,Lincoln,Public,"PK, KG-8",400 Second Avenue,Garwood,07027,Union County,Garwood Boro,2017
624,Elsinboro Township School,Public,K-8,631 Salem  Fort Elfsborg Road,Salem,08079,Salem County,Elsinboro Township School District,2017
625,Raymond E. Voorhees Elementary School,Public,K-5,11 Liberty Street,Old Bridge,08857,Middlesex County,Old Bridge Township School District,2017
626,Radix Elementary,Public,"PK, KG-4",363 Radix Rd,Williamstown,08094,Gloucester County,Monroe Township Public School District,2017
627,Belleville PS9,Public,K-6,301 Ralph St,Belleville,07109,Essex County,Belleville Public School District,2017
628,Hope Township School,Public,"PK, KG-8",320 Johnsonburg Road,Hope,07844,Warren County,Hope Township School District,2017
629,Mary Bray Elementary School,Public,"PK, KG-5",225 West Kings Highway,Mount Ephraim,08059,Camden County,Mt. Ephraim School District,2017
630,Upper Greenwood Lake Elementary School,Public,K-5,41 Henry Road,Hewitt,07421,Passaic County,West Milford Township Public School District,2017
631,Salem Drive School,Public,K-5,29 Salem Drive,Whippany,07981,Morris County,Hanover Township School District,2017
632,Clarendon School,Public,K-5,685 Fifth St,Secaucus,07094,Hudson County,Secaucus School District,2017
633,Nathaniel Hawthorne Elementary School,Public,K-4,201 Fycke Lane,Teaneck,07666,Bergen County,Teaneck School District,2017
634,Franklin Elementary School,Public,K-6,85 Curtis Street,Bloomfield,07003,Essex County,Bloomfield Township School District,2017
635,The Ethical Community Charter School,"Public, Charter",K-8,95 Broadway,Jersey City,07306,Hudson County,The Ethical Community Charter School,2017
636,Northfield Community Elementary School,Public,"PK, KG-4",2000 New Road,Northfield,08225,Atlantic County,Northfield City School District,2017
637,Dr. Paul Rafalides School,Public,"PK, KG-4",362 Union St,Jersey City,07304,Hudson County,Jersey City Public Schools,2017
638,Greenwood Elementary School,Public,"PK, KG-5",2069 Greenwood Avenue,Hamilton,08609,Mercer County,Hamilton Township Public School District,2017
639,Eleanor Rush Intermediate School,Public,3-5,1200 Wynwood Drive,Cinnaminson,08077,Burlington County,Cinnaminson Township School District,2017
640,Netcong Elementary School,Public,"PK, KG-8",26 College Road,Netcong,07857,Morris County,Netcong School District,2017
641,White Township Consolidated School,Public,"PK, KG-8",565 Cr 519,Belvidere,07823,Warren County,White Township Consolidated School District,2017
642,Robert L. Craig School,Public,"PK, KG-8",20 West Park Street,Moonachie,07074,Bergen County,Moonachie School District,2017
643,Johnnie L. Cochran Junior Academy,Public,K-5,190 Midland Avenue,East Orange,07017,Essex County,East Orange School District,2017
644,Kingwood Township School,Public,"PK, KG-8",880 County Road 519,Frenchtown,08825,Hunterdon County,Kingwood Township School District,2017
645,Conerly Road School,Public,"PK, KG-5",35 Conerly Road,Somerset,08873,Somerset County,Franklin Township Public School District,2017
646,Helen I. Smith School,Public,K-6,30 Cambridge Avenue,Saddle Brook,07663,Bergen County,Saddle Brook School District,2017
647,Osbornville Elementary School,Public,K-5,218 Drum Point Rd,Brick,08723,Ocean County,Brick Township Public School District,2017
648,Woodbury Heights Elementary,Public,"PK, KG-6",100 Academy Ave,Woodbury Hts,08097,Gloucester County,Woodbury Heights Public School District,2017
649,Milford Public School,Public,"PK, KG-5",7 Hillside Avenue,Milford,08848,Hunterdon County,Milford Borough School District,2017
650,McGalliard Elementary School,Public,K-5,1600 Arena Drive,Hamilton,08610,Mercer County,Hamilton Township Public School District,2017
651,Arthur Rann Elementary School,Public,K-6,515 S Eighth Ave,Galloway,08205,Atlantic County,Galloway Township Public School District,2017
652,South Amboy Elementary,Public,"PK, KG-5",249 John Street,South Amboy,08879,Middlesex County,South Amboy School District,2017
653,Paradise Knoll Elementary School,Public,K-5,103 Paradise Road,Oak Ridge,07438,Passaic County,West Milford Township Public School District,2017
654,Laurel Springs School,Public,"PK, KG-6",623 Grand Avenue,Laurel Springs,08021,Camden County,Laurel Springs School District,2017
655,Leroy Gordon Cooper Elementary School,Public,K-5,160 Birchwood Drive,Keyport,07735,Middlesex County,Old Bridge Township School District,2017
656,Fredon Township School,Public,"PK, KG-6",459 Route 94,Newton,07860,Sussex County,Fredon Township School District,2017
657,Washington Elementary School,Public,K-5,153 Winthrop Road,Edison,08817,Middlesex County,Edison Township School District,2017
658,Mansfield Township Elementary,Public,"PK, KG-6",50 Port Murray Road,Port Murray,07865,Warren County,Mansfield Township Elementary School District,2017
659,Livingston Elementary,Public,"PK, KG-4",960 Midland Blvd,Union,07083,Union County,Township of Union School District,2017
660,Silver Bay Elementary School,Public,"PK, KG-5",100 Silver Bay Road,Toms River,08753,Ocean County,Toms River Regional School District,2017
661,First Avenue School,Public,"PK, KG-8",214 First Ave,Newark,07107,Essex County,Newark Public School District,2017
662,Hurffville Elementary School,Public,K-5,200 Hurffville  Grenloch Rd,Sewell,08080,Gloucester County,Washington Township School District,2017
663,Joseph A. Citta Elementary School,Public,"PK, KG-5",2050 Lakewood Road,Toms River,08755,Ocean County,Toms River Regional School District,2017
664,Alloway Township School,Public,"PK, KG-8",43 Cedar St,Alloway,08001,Salem County,Alloway Township School District,2017
665,Indian Mills Elementary School,Public,"PK, KG-4",112 Indian Mills Road,Shamong,08088,Burlington County,Shamong Township School District,2017
666,Ridge and Valley Charter School,"Public, Charter",K-8,1234 State Route 94,Blairstown,07825,Warren County,Ridge and Valley Charter School,2017
667,School #1,Public,K-5,158 Park Slope,Clifton,07011,Passaic County,Clifton Public School District,2017
668,Number 10,Public,"PK, KG-5",2801 Highland Avenue,Linden,07036,Union County,Linden Public School District,2017
669,Holly Glen Elementary School,Public,"PK, KG-4",900 North Main Street,Williamstown,08094,Gloucester County,Monroe Township Public School District,2017
670,Valley Road School,Public,"PK, KG-8",24 Valley Road,Stanhope,07874,Sussex County,Stanhope School District,2017
671,Walter F. Robinson Community School,Public,"PK, KG-8",95 West 31st Street,Bayonne,07002,Hudson County,Bayonne School District,2017
672,Mark Newbie Elementary School,Public,K-5,2 East Browning Rd,Collingswood,08108,Camden County,Collingswood Public School District,2017
673,Hooper Avenue Elementary School,Public,K-5,1517  Hooper Avenue,Toms River,08753,Ocean County,Toms River Regional School District,2017
674,Herbertsville Early Childhood Development Center,Public,PK,2282 Lanes Mill Rd,Brick,08724,Ocean County,Brick Township Public School District,2017
675,Maple Road Elementary School,Public,"PK, KG-5",36 Maple Road,West Milford,07480,Passaic County,West Milford Township Public School District,2017
676,Katharine D Malone Elementary School,Public,K-5,524 Green Pond Road,Rockaway,07866,Morris County,Rockaway Township School District,2017
677,Stow Creek Township School,Public,"PK, KG-8",11 Gum Tree Corner Road,Bridgeton,08323,Cumberland County,Stow Creek Township School District,2017
678,Dwight D. Eisenhower Elementary School,Public,K-3,601 Ernston Road,Parlin,08859,Middlesex County,Sayreville School District,2017
679,Manchester Township Elementary School,Public,K-5,101 N  Colonial Drive,Manchester,08733,Ocean County,Manchester Township School District,2017
680,Midland School #1,Public,"PK, KG-8",300 Rochelle Ave,Rochelle Park,07662,Bergen County,Rochelle Park School District,2017
681,Farmingdale Elementary,Public,"PK, KG-8",49 Academy St,Farmingdale,07727,Monmouth County,Farmingdale Public School District,2017
682,Kelly Elementary School,Public,K-5,555 Pleasant Valley Way,West Orange,07052,Essex County,West Orange Public Schools,2017
683,East Dover Elementary School,Public,K-6,300 East McFarlan Street,Dover,07801,Morris County,Dover Public School District,2017
684,Livingston Park,Public,"PK, KG-4",1128 Livingston Avenue,North Brunswick,08902,Middlesex County,North Brunswick Township School District,2017
685,Crawford-Rodriguez Elementary School,Public,"PK, KG-5",1025 Larsen Road,Jackson,08527,Ocean County,Jackson Township School District,2017
686,Harrison Township Elementary School,Public,"PK, KG-3",120 N Main Street,Mullica Hill,08062,Gloucester County,Harrison Township School District,2017
687,Lafayette Street School,Public,"PK, KG-8",205 Lafayette St,Newark,07105,Essex County,Newark Public School District,2017
688,Mullica Township Primary School,Public,"PK, KG-4",500 Elwood Road,Elwood,08217,Atlantic County,Mullica Township School District,2017
689,Thomas A. Edison Elementary School,Public,"PK, KG-5",205 Melrose Avenue,Westmont,08108,Camden County,Haddon Township School District,2017
690,Sandyston Walpack Consolidated School,Public,K-6,100 Route 560,Layton,07851,Sussex County,Sandyston-Walpack Consolidated School District,2017
