rank,school,grades,district,students,free_lunch_rec,total_exp,score,year
569,M. Scott Carpenter Elementary School,K-5,Old Bridge Township School District,250,10.0%,"$13,623",52.4,2020
570,Paradise Knoll Elementary School,K-5,West Milford Township Public School District,180,12.2%,"$10,908",52.3,2020
571,Slocum Skewes School,2-9,Ridgefield School District,734,24.9%,"$11,589",52.3,2020
572,Thomas Paine Elementary School,K-5,Cherry Hill School District,336,28.0%,"$9,500",52.2,2020
573,Frank W. Gavlak Elementary School,K-6,Wallington Boro School District,386,35.5%,"$7,394",52.2,2020
574,Green Hills School,K-8,Green Township School District,371,4.9%,"$14,773",52.1,2020
575,Bells Elementary School,K-5,Washington Township School District,510,17.8%,"$10,606",51.6,2020
576,School #1,K-5,Clifton Public School District,245,62.4%,"$12,189",51.5,2020
577,The Ethical Community Charter School,K-8,The Ethical Community Charter School,390,51.0%,"$8,303",51.5,2020
578,Arthur Stanlick Elementary School,2-5,Jefferson Township Public School District,272,15.8%,"$10,708",51.5,2020
579,School #16,K-5,Clifton Public School District,195,33.3%,"$13,684",51.4,2020
580,Manchester Township Elementary School,K-5,Manchester Township School District,565,31.0%,"$12,964",51.4,2020
581,Nixon Elementary School,K-4,Roxbury Township School District,261,26.1%,"$13,933",51.3,2020
582,Sandyston Walpack Consolidated School,K-6,Sandyston-Walpack Consolidated School District,116,6.0%,"$17,437",51.2,2020
583,Valley Road School,"PK, KG-8",Stanhope School District,302,14.9%,"$15,419",51.2,2020
584,West Belmar Elementary School,K-5,Wall Township Public School District,169,32.0%,"$13,457",51.2,2020
585,Elwood Kindle Elementary School,2-5,Pitman Boro School District,203,12.8%,"$10,965",51.1,2020
586,Empowerment Academy Charter School,K-7,Empowerment Academy Charter School,839,64.1%,"$8,106",50.6,2020
587,Arthur Rann Elementary School,K-6,Galloway Township Public School District,687,45.0%,"$10,851",50.5,2020
588,Franklin Elementary School,K-4,Roxbury Township School District,303,16.2%,"$13,694",50.4,2020
589,John Hill School,3-8,Boonton Town Public School District,537,37.1%,"$11,679",50.3,2020
590,Mark Newbie Elementary School,K-5,Collingswood Public School District,131,22.1%,"$11,326",50.3,2020
591,Brigantine Community School,"PK, KG-8",Brigantine Public School District,444,42.1%,,50.1,2020
592,Endeavour Elementary School,"PK, KG-4",North Hanover Township School District,607,26.4%,,50,2020
593,Pohatcong Township School,"PK, KG-8",Pohatcong Township School District,289,1.0%,"$14,021",49.9,2020
594,Private Nicholas Minue Elementary School,"PK, KG-5",Carteret Public School District,619,62.5%,"$4,949",49.8,2020
595,Marian E. McKeown Elementary School,"PK, KG-6",Hampton Township School District,309,13.3%,"$17,454",49.7,2020
596,School #13,K-5,Clifton Public School District,447,50.3%,"$11,664",49.5,2020
597,Woodside Avenue School,K-5,Franklin Lakes School District,258,1.2%,"$11,699",49.4,2020
598,John F. Kennedy Primary School,K-4,Bridgewater-Raritan Regional School District,427,26.9%,"$9,400",49.4,2020
599,Number 9,"PK, KG-5",Linden Public School District,327,31.5%,"$9,767",49.4,2020
600,Roosevelt Elementary School,K-5,Hawthorne Public School District,511,28.8%,"$11,687",49.4,2020
601,Holland Township Elementary School,"PK, KG-8",Holland Township School District,499,5.4%,"$16,743",49.3,2020
602,Birches Elementary School,K-5,Washington Township School District,397,16.4%,"$12,502",49.3,2020
603,Memorial School,"PK, KG-3",Emerson Public School District,313,5.8%,"$9,974",49.3,2020
604,Switlik Elementary School,"PK, KG-5",Jackson Township School District,736,24.7%,"$8,304",49.3,2020
605,Cedar Creek Elementary School,K-4,Lacey Township School District,445,20.9%,"$12,360",49.2,2020
606,Warren E. Sooy Junior Elementary School,2-5,Hammonton School District,696,,"$10,636",49.2,2020
607,Florence M. Burd,"PK, KG-4",Andover Regional School District,229,17.0%,"$14,461",49.1,2020
608,Clara Barton Elementary School,K-5,Cherry Hill School District,462,28.8%,"$7,759",49.1,2020
609,Jefferson (Annex) Elementary School,K-3,Wallington Boro School District,238,31.1%,"$6,495",49,2020
610,South Harrison Elementary School,"PK, KG-6",South Harrison Township School District,315,13.3%,"$11,098",48.9,2020
611,Westbrook Elementary School,K-5,West Milford Township Public School District,215,10.7%,"$11,326",48.9,2020
612,White Rock Elementary School,2-5,Jefferson Township Public School District,267,10.5%,"$10,339",48.8,2020
613,Cedar Grove Elementary School,"PK, KG-5",Toms River Regional School District,844,20.6%,"$4,999",48.7,2020
614,University Heights Elementary School,"PK, KG-5",Hamilton Township Public School District,307,28.7%,"$12,468",48.6,2020
615,Haskell Elementary School,"PK, KG-8",Wanaque School District,386,25.6%,"$15,716",48.6,2020
616,MacAfee Road School,"PK, KG-5",Franklin Township Public School District,360,32.5%,"$11,373",48.5,2020
617,E. Roy Bixby,"PK, KG-5",Bogota Public School District,307,40.4%,"$14,677",48.5,2020
618,Number 10,"PK, KG-5",Linden Public School District,243,29.2%,"$10,420",48.3,2020
619,Farmingdale Elementary,"PK, KG-8",Farmingdale Public School District,160,26.9%,"$15,141",48.3,2020
620,Washington Irving School #4,"PK, KG-5",Garfield Public School District,382,58.6%,"$10,580",48.3,2020
621,Eldridge Park School,K-3,Lawrence Township Public School District,203,28.6%,"$16,447",48.2,2020
622,Harmony Township School,"PK, KG-8",Harmony Township School District,210,12.4%,"$16,374",48.1,2020
623,Columbus School,K-5,Lodi School District,229,46.3%,"$8,336",48.1,2020
624,School #5,K-5,Clifton Public School District,373,44.2%,"$12,695",47.9,2020
625,Madison Elementary School,"PK, KG-6",Rahway Public School District,341,32.6%,"$13,840",47.8,2020
626,Roosevelt Elementary School,"PK, KG-4",South Plainfield School District,448,25.2%,"$5,795",47.7,2020
627,John A. Forrest Elementary School,K-4,Fair Lawn Public School District,260,18.1%,"$7,529",47.7,2020
628,Ridgeway Elementary School,"PK, KG-5",Manchester Township School District,415,32.5%,"$15,367",47.3,2020
629,School #14,"PK, KG-5",Clifton Public School District,356,50.8%,"$13,815",47.2,2020
630,Wilson School,"PK, KG-5",Lodi School District,336,44.6%,"$6,821",47.2,2020
631,Lenape Meadows,"PK, KG-3",Mahwah Township Public School District,328,14.0%,"$10,910",47.1,2020
632,Green-Fields Elementary School,3-4,West Deptford Township School District,466,29.4%,"$10,486",47.1,2020
633,Yardville Elementary School,"PK, KG-5",Hamilton Township Public School District,288,18.1%,"$10,057",47,2020
634,Woodrow Wilson School #5,"PK, KG-5",Garfield Public School District,280,48.2%,"$10,577",46.9,2020
635,Frankford Township School,"PK, KG-8",Frankford Township Consolidated School District,479,8.6%,"$16,040",46.9,2020
636,Fort Dix Elementary School,"PK, KG-5",Pemberton Township School District,345,23.5%,"$14,204",46.8,2020
637,Midland School #1,"PK, KG-8",Rochelle Park School District,484,12.4%,"$14,087",46.5,2020
638,School #8,"PK, KG-5",Clifton Public School District,169,41.4%,"$18,003",46.5,2020
639,Roosevelt School,"PK, KG-5",Lodi School District,169,45.6%,"$7,918",46.4,2020
640,Summerfiled Elementary School,"PK, KG-5",Neptune Township School District,404,43.8%,"$11,148",46.4,2020
641,Wanaque Elementary School,"PK, KG-8",Wanaque School District,478,15.9%,"$15,590",46.4,2020
642,Cape May City Elementary School,"PK, KG-6",Cape May City School District,154,29.2%,"$20,849",46.3,2020
643,Eagleswood Elementary School,"PK, KG-6",Eagleswood Township School District,135,29.6%,"$16,244",46.3,2020
644,Reeds Road Elementary School,K-6,Galloway Township Public School District,510,47.3%,"$12,182",46.1,2020
645,Central Elementary School,"PK, KG-3",Great Meadows Regional School District,286,8.7%,"$9,632",46.1,2020
646,Swift-Slaybaugh Complex,"PK, KG-3",Egg Harbor Township School District,887,27.2%,"$12,373",46.1,2020
647,Lincoln Elementary School,"PK, KG-5",Hasbrouck Heights School District,386,17.1%,"$10,532",46,2020
648,Whiting Elementary School,"PK, KG-5",Manchester Township School District,248,26.6%,"$19,177",46,2020
649,Warren G. Harding Elementary School,"PK, KG-6",Kenilworth School District,663,17.3%,"$9,535",46,2020
650,Mansfield Township Elementary,"PK, KG-6",Mansfield Township Elementary School District,531,33.5%,"$12,529",46,2020
651,Netcong Elementary School,"PK, KG-8",Netcong School District,283,36.4%,"$12,749",46,2020
652,Lafayette Estates Elementary School,K-5,Woodbridge Township School District,430,46.0%,"$3,842",45.8,2020
653,Parkview Elementary School,"PK, KG-3",Stratford School District,356,30.3%,"$10,763",45.7,2020
654,Memorial Elementary School,"PK, KG-4",North Haledon School District,330,11.5%,"$11,307",45.7,2020
655,Silver Bay Elementary School,"PK, KG-5",Toms River Regional School District,587,24.0%,"$7,524",45.7,2020
656,Crawford-Rodriguez Elementary School,"PK, KG-5",Jackson Township School District,547,28.9%,"$8,982",45.6,2020
657,Maple Road Elementary School,"PK, KG-5",West Milford Township Public School District,234,10.3%,"$12,608",45.6,2020
658,E Raymond Appleby Elementary School,2-5,Spotswood Public School District,334,18.0%,"$11,070",45.5,2020
659,Whitehall Elementary School,"PK, KG-4",Monroe Township Public School District,311,29.6%,"$6,021",45.5,2020
660,Mary S. Shoemaker School,1-5,Woodstown-Pilesgrove Regional School District,470,27.9%,"$5,196",45.5,2020
661,Dennis B O'Brien Elementary School,"PK, KG-5",Rockaway Township School District,310,13.9%,"$16,882",45.3,2020
662,Drum Point Road Elementary School,K-5,Brick Township Public School District,479,27.3%,"$8,027",45.2,2020
663,Seth Boyden Elementary Demonstration School,K-5,South Orange-Maplewood School District,456,36.2%,"$6,478",45.1,2020
664,Middle Road School,1-4,Hazlet Township Public School District,252,17.1%,"$8,074",45,2020
665,Thomas Jefferson School #9,"PK, KG-5",Garfield Public School District,295,49.5%,"$15,130",44.9,2020
666,Alexander Hamilton,3-5,Morris School District,287,53.0%,"$13,131",44.8,2020
667,South End Elementary School,"PK, KG-4",Cedar Grove Township School District,332,0.9%,"$8,403",44.8,2020
668,Roland Rogers Elementary School,"PK, KG-6",Galloway Township Public School District,553,48.3%,"$12,794",44.8,2020
669,Lillian M. Steen,"PK, KG-5",Bogota Public School District,323,40.6%,"$8,428",44.6,2020
670,National Park School,"PK, KG-6",National Park Boro School District,293,44.4%,"$14,129",44.6,2020
671,Menlo Park Terrace Elementary School,K-5,Woodbridge Township School District,348,32.2%,"$5,741",44.6,2020
672,Roosevelt School,3-5,Lyndhurst Public School District,295,22.0%,"$6,715",44.6,2020
673,Belmar Elementary,"PK, KG-8",Belmar Elementary School District,437,52.6%,"$15,538",44.5,2020
674,Upper Greenwood Lake Elementary School,K-5,West Milford Township Public School District,197,18.3%,"$11,903",44.4,2020
675,Beatrice Gilmore School,3-5,Woodland Park School District,0,,"$12,753",44.4,2020
676,Merchantville Elementary School,"PK, KG-8",Merchantville School District,403,31.8%,"$10,608",44.4,2020
677,Washington School,"PK, KG-5",Lodi School District,350,41.1%,"$6,490",44.3,2020
678,Southwood Elementary School,K-5,Old Bridge Township School District,385,16.6%,"$16,304",44.3,2020
679,George Washington Elementary School,"PK, KG-5",North Arlington School District,325,17.8%,"$7,120",44.2,2020
680,Holly Hills Elementary School,"PK, KG-3",Westampton Township Public School District,414,19.8%,"$9,987",44.1,2020
681,Carlstadt Public School,"PK, KG-8",Carlstadt Public School District,516,26.9%,"$13,954",44,2020
682,Ventnor Elementary School,"PK, KG-4",Ventnor City School District,343,46.6%,"$6,322",44,2020
683,Lucy N. Holman Elementary School,"PK, KG-5",Jackson Township School District,498,38.8%,"$8,913",43.8,2020
684,Southampton Township School #2,3-5,Southampton Township School District,239,16.3%,"$12,084",43.8,2020
685,Thomas Jefferson Elementary School,K-5,North Arlington School District,172,25.0%,"$5,542",43.7,2020
686,Oak Knoll Elementary School,"PK, KG-4",Monroe Township Public School District,529,22.5%,"$5,139",43.6,2020
687,Delran Intermediate School,3-5,Delran Township School District,663,23.7%,"$10,792",43.5,2020
688,Dennis Township Elementary/Middle Schools,3-8,Dennis Township School District,336,26.8%,"$24,469",43.5,2020
689,Bartle Elementary School,2-5,Highland Park Boro School District,437,36.2%,"$9,348",43.3,2020
690,Washington Elementary School,"PK, KG-4",Little Ferry Public School District,442,19.2%,"$1,225",43.3,2020
691,Joseph T. Donahue Elementary School,3-4,Barnegat Township School District,487,37.2%,"$8,441",43,2020
692,West Amwell Township School,K-6,South Hunterdon Regional School District,212,13.7%,"$11,144",43,2020
693,Canfield Avenue School,"PK, KG-6",Mine Hill Township School District,339,28.0%,"$14,201",42.9,2020
694,Good Intent Elementary School,2-6,Deptford Township Public School District,334,26.3%,"$7,883",42.6,2020
695,Robert Gordon Elementary School,"PK, KG-5",Roselle Park Public School District,302,32.8%,"$7,199",42.6,2020
696,John M. Bailey Community School,"PK, KG-8",Bayonne School District,656,54.0%,"$10,468",42.5,2020
697,Alfred Zampella School,"PK, KG-8",Jersey City Public Schools,783,64.4%,"$10,970",42.3,2020
698,Grace N. Rogers Elementary School,3-5,East Windsor Regional School District,561,41.4%,"$11,916",42.3,2020
699,Franklin Elementary School,"PK, KG-4",South Plainfield School District,264,17.0%,"$7,790",42.1,2020
700,Franklin D Roosevelt Elementary School,"PK, KG-5",North Arlington School District,123,18.7%,"$7,991",42.1,2020
701,Perry L. Drew Elementary School,3-5,East Windsor Regional School District,567,41.3%,"$11,627",42,2020
702,Rafael Cordero y Molina,"PK, KG-8",Jersey City Public Schools,765,36.5%,"$10,087",41.9,2020
703,Francis A. Desmares Elementary School,K-4,Flemington-Raritan Regional School District,470,36.0%,"$10,815",41.7,2020
704,Livingston Park,"PK, KG-4",North Brunswick Township School District,486,21.8%,"$9,438",41.6,2020
705,Birchwood Elementary School,"PK, KG-5",Rockaway Township School District,254,23.2%,"$15,674",41.6,2020
706,Walter F. Robinson Community School,"PK, KG-8",Bayonne School District,772,51.9%,"$10,239",41.5,2020
707,Victor Mravlag School No. 21,"PK, KG-8",Elizabeth Public Schools,602,36.7%,"$10,124",41.4,2020
708,Claremont Elementary School,"PK, KG-5",Franklin Township Public School District,646,38.9%,"$9,539",41.3,2020
709,Olivet Elementary School,2-4,Pittsgrove Township School District,359,28.1%,"$8,066",41.3,2020
710,Wantage Elementary School,3-5,Sussex-Wantage Regional School District,326,29.8%,"$11,412",40.9,2020
711,Fairview Elementary School,"PK, KG-6",Bloomfield Township School District,469,37.1%,"$6,620",40.9,2020
712,Highlands Elementary School,"PK, KG-6",Highlands Borough School District,174,49.4%,"$19,302",40.8,2020
713,Roosevelt School #7,"PK, KG-5",Garfield Public School District,273,51.6%,"$12,612",40.6,2020
714,Conerly Road School,"PK, KG-5",Franklin Township Public School District,353,28.0%,"$10,545",40.6,2020
715,Van Derveer Elementary School,"PK, KG-5",Somerville Public School District,749,36.7%,"$11,128",40.6,2020
716,Ridge and Valley Charter School,K-8,Ridge and Valley Charter School,123,2.4%,"$13,265",40.6,2020
717,Woodbine Avenue Elementary School,K-5,Woodbridge Township School District,509,34.4%,"$4,196",40.6,2020
718,Robert Morris School,"PK, KG-8",South Bound Brook Public School District,428,48.6%,"$13,506",40.6,2020
719,Pace Charter School of Hamilton,K-8,Pace Charter School of Hamilton,419,78.8%,"$10,730",40.5,2020
720,Margaret Mace Elementary School,"PK, KG-8",North Wildwood School District,193,53.4%,"$26,141",40.5,2020
721,Frederic A. Priff Elementary School,3-6,Ocean Township School District,257,42.0%,"$11,497",40.3,2020
722,Weymouth Township Elementary School,"PK, KG-8",Weymouth Township School District,143,34.3%,"$14,972",40.2,2020
723,John E Riley Elementary School,"PK, KG-4",South Plainfield School District,333,19.5%,"$6,256",40.1,2020
724,School #3,"PK, KG-4",Cliffside Park School District,395,62.5%,"$17,165",40.1,2020
725,High Bridge Elementary School,"PK, KG-4",High Bridge Borough School District,207,15.5%,"$17,715",40.1,2020
726,Marshall Hill Elementary School,K-5,West Milford Township Public School District,235,23.0%,"$12,904",40,2020
727,North Star Academy Charter School,K-12,North Star Academy Charter School,"6,298",86.1%,"$10,058",40,2020
728,Lower Alloways Creek Elementary School,"PK, KG-8",The Lower Alloways Creek School District,163,23.9%,"$15,051",39.7,2020
729,Hope Township School,"PK, KG-8",Hope Township School District,115,13.0%,"$19,117",39.7,2020
730,Forked River Elementary School,K-4,Lacey Township School District,425,36.9%,"$13,075",39.6,2020
731,Blairstown Elementary School,"PK, KG-6",Blairstown Elementary Township School District,403,14.6%,"$13,951",39.6,2020
732,Samuel T. Busansky School,3-5,Pemberton Township School District,274,43.1%,"$18,370",39.5,2020
733,Connecticut Farms Elementary,"PK, KG-5",Township of Union School District,373,35.7%,"$9,283",39.5,2020
734,Smithville Elementary School,"PK, KG-6",Galloway Township Public School District,598,46.7%,"$10,933",39.4,2020
735,Sixteenth Avenue School,"PK, KG-5",Elmwood Park School District,427,45.9%,"$7,714",39.3,2020
736,School #5,"PK, KG-4",Cliffside Park School District,288,44.4%,"$16,248",39.3,2020
737,Ryerson Elementary School,K-5,Wayne Township Public School District,256,23.4%,"$16,459",39.3,2020
738,Demarest Elementary School,K-6,Bloomfield Township School District,480,25.6%,"$5,551",39.2,2020
739,Clarence B. Lamb Elementary School,"PK, KG-4",North Hanover Township School District,291,40.2%,"$11,042",39.2,2020
740,Hoover Elementary School,"PK, KG-5",Bergenfield Borough School District,261,50.6%,"$12,367",39.2,2020
741,Carteret Elementary School,K-6,Bloomfield Township School District,387,53.5%,"$7,694",39.2,2020
742,John P. Faber Elementary School,"PK, KG-5",Dunellen Public School District,589,44.5%,"$4,605",39.1,2020
743,Franklin School,K-6,Saddle Brook School District,273,25.3%,"$12,257",39.1,2020
744,Sherman Elementary School,"PK, KG-5",Roselle Park Public School District,338,27.8%,"$7,881",39.1,2020
745,James W. Lilley Elementary School,K-5,Gloucester Township Public Schools,494,49.2%,"$13,945",39.1,2020
746,Belleville PS3,K-6,Belleville Public School District,322,52.5%,,39.1,2020
747,Avon Elementary School,"PK, KG-4",Barrington School District,312,22.1%,"$4,908",39.1,2020
748,Lincoln Community School #5,"PK, KG-8",Bayonne School District,453,43.9%,"$15,194",39,2020
749,Salome H. Long Memorial School,K-6,Saddle Brook School District,287,8.4%,"$13,912",38.7,2020
750,Marie V. Duffy Elementary School,"PK, KG-5",Wharton Borough School District,421,53.0%,"$10,879",38.7,2020
751,Hopewell Crest,"PK, KG-8",Hopewell Township School District,496,25.8%,"$10,794",38.6,2020
752,Frank R Conwell School,"PK, KG-5",Jersey City Public Schools,601,50.1%,"$9,863",38.5,2020
753,Deal Elementary School,K-8,Deal Boro School District,156,17.3%,"$16,125",38.3,2020
754,Fountain Woods Elementary School,2-5,Burlington Township School District,786,28.8%,"$10,824",38.2,2020
755,Pine Beach Elementary School,K-5,Toms River Regional School District,414,34.1%,"$6,491",38.1,2020
756,Jefferson School,3-5,Lyndhurst Public School District,259,34.7%,"$8,025",38,2020
757,James Russell Lowell Elementary School,K-4,Teaneck School District,333,45.3%,"$6,521",37.9,2020
758,Mary Bray Elementary School,"PK, KG-5",Mt. Ephraim School District,289,32.2%,"$11,701",37.9,2020
759,Lenox School,K-5,Pompton Lakes School District,352,23.0%,"$9,988",37.8,2020
760,Madison Park Elementary School,K-5,Old Bridge Township School District,278,35.6%,"$16,024",37.6,2020
761,Woodrow Wilson Community School,"PK, KG-8",Bayonne School District,747,55.2%,"$12,061",37.5,2020
762,Roosevelt Elementary School,"PK, KG-6",Kearny,379,31.7%,"$8,172",37.5,2020
763,Nathaniel Hawthorne Elementary School,K-4,Teaneck School District,302,36.4%,"$6,234",37.4,2020
764,Franklin Elementary School,K-6,Bloomfield Township School District,350,34.9%,"$7,165",37.4,2020
765,Joyce Kilmer Elementary School,K-5,Cherry Hill School District,420,30.2%,"$7,774",37.4,2020
766,Thomas Jefferson Elementary School,K-5,Washington Township School District,438,32.4%,"$10,138",37.2,2020
767,Slackwood Elementary School,K-3,Lawrence Township Public School District,219,47.9%,"$16,162",37.1,2020
768,Roosevelt Elementary School,"PK, KG-6",Ridgefield Park Public School District,339,35.1%,"$10,844",36.9,2020
769,Oak Valley Elementary School,2-6,Deptford Township Public School District,354,31.4%,"$6,912",36.9,2020
770,Helen I. Smith School,K-6,Saddle Brook School District,295,20.0%,"$14,876",36.9,2020
771,Bellmawr Park Elementary School,"PK, KG-4",Bellmawr Public School District,441,42.4%,"$12,420",36.8,2020
772,Lanes Mill Elementary School,K-5,Brick Township Public School District,560,31.3%,"$7,474",36.8,2020
773,East Dover Elementary School,K-5,Toms River Regional School District,699,32.9%,"$7,109",36.7,2020
774,School #15,"PK, KG-5",Clifton Public School District,310,71.6%,"$12,735",36.7,2020
775,Gantner Avenue School,K-5,Elmwood Park School District,327,34.6%,"$7,848",36.7,2020
776,Quinton Township School,"PK, KG-8",Quinton Township School District,260,28.8%,"$11,907",36.6,2020
777,Livingston Elementary,"PK, KG-4",Township of Union School District,383,22.2%,"$7,845",36.5,2020
778,Parkview School,"PK, KG-3",Milltown School District,323,10.5%,"$10,823",36.5,2020
779,Ocean Avenue Elementary School,"PK, KG-5",Middletown Township Public School District,296,31.4%,"$8,747",36.5,2020
780,Aaron Decker School,"PK, KG-4",Butler Public School District,374,22.5%,"$12,052",36.4,2020
781,Union Valley Elementary School,"PK, KG-5",Gloucester Township Public Schools,476,27.1%,"$13,813",36.4,2020
782,Ethel M Burke Elementary School,K-4,Bellmawr Public School District,258,42.6%,"$12,426",36.3,2020
783,Bobby's Run Elementary School,3-5,Lumberton Township Board of Education,331,29.0%,"$13,627",36.2,2020
784,Susan B. Anthony Elementary School,"PK, KG-5",North Arlington School District,248,23.8%,,36,2020
785,Cliffwood Elementary School,"PK, KG-3",Matawan-Aberdeen Regional School District,287,43.2%,"$17,457",36,2020
786,Holly Glen Elementary School,"PK, KG-4",Monroe Township Public School District,437,36.6%,"$6,850",36,2020
787,Broad Street Elementary School,"PK, KG-5",Greenwich Township School District,235,15.3%,$337,35.6,2020
788,Ogdensburg Borough School,"PK, KG-8",Ogdensburg Borough School District,254,27.2%,"$14,824",35.6,2020
789,Julia A. Barnes School,"PK, KG-8",Jersey City Public Schools,303,52.1%,"$13,400",35.6,2020
790,Hudson Arts and Science Charter School,K-8,Hudson Arts and Science Charter School,773,46.3%,"$8,007",35.5,2020
791,Alexander Elementary School,K-5,Hamilton Township Public School District,337,18.1%,"$9,054",35.5,2020
792,Passaic Gifted and Talented Academy School No. 20,2-8,Passaic City School District,946,100.0%,"$7,620",35.3,2020
793,Maud Abrams School,3-4,Lower Township Elementary School District,355,53.8%,"$12,149",35,2020
794,Lincoln Elementary School,"PK, KG-6",Ridgefield Park Public School District,374,35.6%,"$15,052",35,2020
795,Alloway Township School,"PK, KG-8",Alloway Township School District,297,13.8%,"$10,893",34.9,2020
796,Francis Lore Elementary School,"PK, KG-5",Ewing Township School District,500,35.2%,"$11,727",34.8,2020
797,Gloucester Township Elementary School,K-5,Gloucester Township Public Schools,252,33.7%,"$12,587",34.8,2020
798,Belleville PS7,"PK, KG-6",Belleville Public School District,404,45.0%,,34.8,2020
799,Beachwood Elementary School,K-5,Toms River Regional School District,456,23.9%,"$6,926",34.7,2020
800,Mahatma K. Gandhi School,"PK, KG-8",Jersey City Public Schools,"1,176",57.7%,"$10,107",34.6,2020
801,Mercerville Elementary School,K-5,Hamilton Township Public School District,316,25.3%,"$8,682",34.4,2020
802,Lindeneau Elementary School,K-5,Edison Township School District,431,29.0%,"$6,230",34.4,2020
803,Eastampton Township Community School,"PK, KG-8",Eastampton Township School District,548,21.5%,"$12,289",34.4,2020
804,Tuckerton Elementary School,"PK, KG-6",Tuckerton Borough School District,309,38.2%,"$13,791",34.3,2020
805,Lincoln School,"PK, KG-5",Pompton Lakes School District,331,23.3%,"$14,057",34.3,2020
806,Sunnybrae Elementary School,K-5,Hamilton Township Public School District,312,36.5%,"$11,259",34.2,2020
807,Sylvia Rosenauer Elementary School,"PK, KG-5",Jackson Township School District,237,48.1%,"$13,203",34.1,2020
808,Veterans Memorial Elementary School,K-5,Brick Township Public School District,647,43.7%,"$7,392",34.1,2020
809,Hazel Avenue Elementary School,K-5,West Orange Public Schools,320,50.3%,"$11,540",34,2020
810,Schuyler Elementary School,"PK, KG-6",Kearny,430,58.4%,"$6,903",33.9,2020
811,Grandview Elementary School,K-3,Piscataway Township School District,862,32.4%,"$5,683",33.9,2020
812,Robinson Elementary School,K-5,Hamilton Township Public School District,380,30.5%,"$8,942",33.9,2020
813,Maria Varisco Rogers Charter School,K-8,Maria L. Varisco-Rogers Charter School,574,84.5%,"$14,257",33.9,2020
814,Ocean Gate Elementary School,"PK, KG-6",Ocean Gate School District,134,49.3%,"$18,531",33.7,2020
815,Franklin Park School,"PK, KG-5",Franklin Township Public School District,638,32.4%,"$12,403",33.5,2020
816,Thomas G. Connors Elementary School,K-5,Hoboken Public School District,292,51.7%,"$18,095",33.5,2020
817,Hilltop School,"PK, KG-5",Lodi School District,306,35.6%,"$7,701",33.5,2020
818,Woodbury Heights Elementary,"PK, KG-6",Woodbury Heights Public School District,229,23.6%,"$12,936",33.5,2020
819,Chatsworth Elementary School,"PK, KG-8",Woodland Township School District,118,16.9%,"$15,535",33.3,2020
820,West Dover Elementary School,K-5,Toms River Regional School District,329,26.1%,"$7,274",33.1,2020
821,Christopher Columbus School #8,"PK, KG-5",Garfield Public School District,306,60.8%,"$11,164",33,2020
822,Belleville PS5,K-6,Belleville Public School District,375,52.8%,,32.9,2020
823,Main Road School,3-4,Township of Franklin School District,388,34.8%,"$6,702",32.7,2020
824,Downe Township Elementary School,"PK, KG-8",Downe Township School District,163,40.5%,"$15,041",32.7,2020
825,Robert Fulton Elementary School,1-8,North Bergen School District,961,47.9%,"$4,189",32.7,2020
826,James F. Murray School,"PK, KG-8",Jersey City Public Schools,739,64.7%,"$10,598",32.6,2020
827,Leroy Gordon Cooper Elementary School,K-5,Old Bridge Township School District,196,37.8%,"$12,805",32.6,2020
828,McGalliard Elementary School,K-5,Hamilton Township Public School District,262,38.5%,"$8,432",32.5,2020
829,School #3,K-5,Clifton Public School District,282,59.2%,"$11,857",32.5,2020
830,Osbornville Elementary School,K-5,Brick Township Public School District,402,43.5%,"$8,198",32.5,2020
831,Joseph A. Citta Elementary School,"PK, KG-5",Toms River Regional School District,440,49.1%,"$6,372",32.4,2020
832,Atco Elementary School,1-2,Waterford Township School District,266,24.4%,"$10,830",32.4,2020
833,Passaic Arts and Science Charter School,K-12,Passaic Arts and Science Charter School,"1,701",60.6%,"$9,416",32.3,2020
834,Mullica Township Primary School,"PK, KG-4",Mullica Township School District,331,42.9%,"$9,923",32.2,2020
835,Great Oaks Legacy Charter School,"PK, KG-12",Great Oaks Legacy Charter School,"1,880",83.6%,"$13,707",32.2,2020
836,Wedgwood Elementary School,K-5,Washington Township School District,463,25.1%,"$11,304",32.2,2020
837,Glendora Elementary School,K-5,Gloucester Township Public Schools,232,31.0%,"$12,656",32.1,2020
838,Allamuchy Township School,3-8,Allamuchy Township School District,287,6.6%,"$12,269",32,2020
839,Philip G. Vroom Community School,"PK, KG-8",Bayonne School District,485,58.6%,"$12,231",31.7,2020
840,Hamburg School,"PK, KG-8",Hamburg School District,210,20.0%,"$18,654",31.7,2020
841,Waterford Elementary School,3-6,Waterford Township School District,399,24.6%,"$9,190",31.7,2020
842,Lambertville Public School,"PK, KG-6",South Hunterdon Regional School District,217,39.6%,"$13,680",31.6,2020
843,Oaklyn Public School,"PK, KG-5",Oaklyn Public School District,277,30.3%,"$16,778",31.5,2020
844,Arthur M. Judd,"PK, KG-4",North Brunswick Township School District,589,16.5%,"$10,316",31.5,2020
845,Martin Luther King Junior School,"PK, KG-8",Jersey City Public Schools,835,69.5%,"$9,613",31.4,2020
846,Roosevelt School,3-4,Manville School District,234,52.6%,"$10,324",31.3,2020
847,Matthew Jago Elementary School,"PK, KG-5",Woodbridge Township School District,391,35.0%,"$6,230",31.2,2020
848,Clayton J. Davenport Elementary School,K-3,Egg Harbor Township School District,721,54.4%,"$16,276",31.2,2020
