rank,school,type,grades,address,city,zip,county,district,year
1259,Pennsylvania Ave School,Public,"PK, KG-8",201 N. Pennsylvania Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2019
1260,Avon Avenue School,Public,"PK, KG-8",219 Avon Ave,Newark,07108,Essex County,Newark Public School District,2019
1261,Atlantic Community Charter School,"Public, Charter",K-8,112 South New York Rd,Galloway,08205,Atlantic County,Atlantic Community Charter School,2019
1262,Benjamin Franklin School No. 13,Public,K-8,248 Ripley Pl,Elizabeth,07206,Union County,Elizabeth Public Schools,2019
1263,George E. Wilson Elementary School,Public,"PK, KG-5",600 Park Avenue,Hamilton,08610,Mercer County,Hamilton Township Public School District,2019
1264,Peshine Avenue School,Public,"PK, KG-8",433 Peshine Avenue,Newark,07112,Essex County,Newark Public School District,2019
1265,Mastery Schools of Camden Inc.,"Public, Alternative",K-12,1001 North 17th Street,Camden,08105,Camden County,Mastery Schools of Camden Inc.,2019
1266,Clara Parker Elementary School,Public,K-5,401-411 Brunswick Avenue,Trenton,08638,Mercer County,Trenton Public School District,2019
1267,Cedarbrook Elementary School,Public,K-8,1049 Central Ave,Plainfield,07060,Union County,Plainfield Public School District,2019
1268,School 2,Public,K-8,22 Passaic Street,Paterson,07501,Passaic County,Paterson Public School District,2019
1269,Martin Center for the Arts,Public,"PK, KG-8",59 Wilkinson Ave,Jersey City,07305,Hudson County,Jersey City Public Schools,2019
1270,Lakehurst Elementary School,Public,"PK, KG-8",301 Union Ave,Lakehurst,08733,Ocean County,Lakehurst School District,2019
1271,Gloria M Sabater Elementary School,Public,K-5,301 South East Blvd,Vineland,08360,Cumberland County,Vineland Public School District,2019
1272,School 26,Public,"PK, KG-8",1 East 32nd Street,Paterson,07514,Passaic County,Paterson Public School District,2019
1273,Chancellor Avenue School,Public,K-8,321 Chancellor Ave,Newark,07112,Essex County,Newark Public School District,2019
1274,Lindenwold School Five,Public,K-4,550 Chews Landing Rd.,Lindenwold,08021,Camden County,Lindenwold Public School District,2019
1275,Silver Run Elementary School,Public,K-5,301 Silver Run Road,Millville,08332,Cumberland County,Millville School District,2019
1276,Harrison Elementary School,Public,K-5,461 Genessee Street,Trenton,08611,Mercer County,Trenton Public School District,2019
1277,University Heights Charter School,"Public, Charter","PK, KG-8",74 Hartford Street,Newark,07103,Essex County,University Heights Charter School,2019
1278,Etta Gero School No. 9,Public,K-8,140 First St.,Passaic,07055,Passaic County,Passaic City School District,2019
1279,Rafael Hernandez School,Public,"PK, KG-8",345 Broadway,Newark,07104,Essex County,Newark Public School District,2019
1280,Kuser Elementary School,Public,"PK, KG-5",70 Newkirk Avenue,Hamilton,08629,Mercer County,Hamilton Township Public School District,2019
1281,Casimir Pulaski School No. 8,Public,"PK, KG-8",100 Fourth St.,Passaic,07055,Passaic County,Passaic City School District,2019
1282,Martin Luther King Junior School No. 6,Public,"PK, KG-8",85 Hamilton Ave.,Passaic,07055,Passaic County,Passaic City School District,2019
1283,School 13,Public,K-8,690 East 23rd St,Paterson,07504,Passaic County,Paterson Public School District,2019
1284,Clinton Elementary School,Public,"PK, KG-5",West 4th St  And Clinton Ave,Plainfield,07063,Union County,Plainfield Public School District,2019
1285,Luis Mu?oz Marin Elementary School,Public,"PK, KG-8",663 Broadway,Newark,07104,Essex County,Newark Public School District,2019
1286,Whitney M. Young Junior School,Public,"PK, KG-8",135 Stegman St,Jersey City,07305,Hudson County,Jersey City Public Schools,2019
1287,Robbins Elementary School,Public,K-5,283 Tyler Street,Trenton,08609,Mercer County,Trenton Public School District,2019
1288,Buckshutem Road School,Public,K-8,550 Buckshutem Road,Bridgeton,08302,Cumberland County,Bridgeton City School District,2019
1289,George Washington Carver Elementary School,Public,"PK, KG-8",333 Clinton Pl,Newark,07112,Essex County,Newark Public School District,2019
1290,Jefferson Elementary School,Public,"PK, KG-5",1700 W. Front St,Plainfield,07063,Union County,Plainfield Public School District,2019
1291,Dr. Martin Luther King Junior Educational Complex,Public,"PK, KG-8",851 E  28th Street,Paterson,07513,Passaic County,Paterson Public School District,2019
1292,Chancellor Avenue Elementary School,Public,K-5,844     Chancellor Avenue,Irvington,07111,Essex County,Irvington Public School District,2019
1293,Lindenwold School Four,Public,K-4,900 Gibbsboro Rd.,Lindenwold,08021,Camden County,Lindenwold Public School District,2019
1294,Ollie Culbreth Junior School,Public,"PK, KG-8",153 Union St,Jersey City,07304,Hudson County,Jersey City Public Schools,2019
1295,Fairfield Township School,Public,"PK, KG-8",375 Gouldtown  Woodruff Road,Bridgeton,08302,Cumberland County,Fairfield Township School District,2019
1296,College Achieve Greater Asbury Park Charter School,"Public, Charter, Alternative",K-9,508 3rd Avenue,Asbury Park,07712,Monmouth County,College Achieve Greater Asbury Park Charter School,2019
1297,R. M. Bacon Elementary School,Public,K-5,501 South Third Street,Millville,08332,Cumberland County,Millville School District,2019
1298,Young Men's Academy,Public,3-8,45 Smith Street,Paterson,07501,Passaic County,Paterson Public School District,2019
1299,School 8,Public,K-8,35 Chadwick Street,Paterson,07503,Passaic County,Paterson Public School District,2019
1300,Thirteenth Avenue School,Public,"PK, KG-8",359 Thirteenth Ave,Newark,07103,Essex County,Newark Public School District,2019
1301,School 20,Public,K-8,500 East 37th Street,Paterson,07504,Passaic County,Paterson Public School District,2019
1302,Louise A. Spencer Elementary School,Public,"PK, KG-8",66 Muhammad Ali Avenue,Newark,07108,Essex County,Newark Public School District,2019
1303,School 15,Public,"PK, KG-5",98 Oak Street,Paterson,07501,Passaic County,Paterson Public School District,2019
1304,Cleveland Avenue School,Public,"PK, KG-8",388 Bergen St,Newark,07103,Essex County,Newark Public School District,2019
1305,Charles L. Spragg School,Public,"PK, KG-3",601 Buffalo Ave,Egg Harbor City,08215,Atlantic County,Egg Harbor City School District,2019
1306,Thurgood Marshall Elementary School,Public,"PK, KG-3",600 Monroe Avenue,Asbury Park,07712,Monmouth County,Asbury Park School District,2019
1307,Yorkship Elementary School,Public,"PK, KG-5",1251 Collings Road,Camden,08104,Camden County,Camden City School District,2019
1308,School 12,Public,K-8,121 North Second Street,Paterson,07522,Passaic County,Paterson Public School District,2019
1309,Dr. William H. Horton Elementary School,Public,K-8,291 N 7th St,Newark,07107,Essex County,Newark Public School District,2019
1310,Cherry Street School,Public,K-8,11 Cherry Street,Bridgeton,08302,Cumberland County,Bridgeton City School District,2019
1311,Glenwood Avenue Elementary School,Public,"PK, KG-5",Glenwood & New York Ave,Wildwood,08260,Cape May County,Wildwood City School District,2019
1312,Rev. Dr. Frank Napier Junior School,Public,1-8,55 Clinton Street,Paterson,07522,Passaic County,Paterson Public School District,2019
1313,Forest Hill School,Public,K-5,1625 Wildwood Avenue,Camden,08103,Camden County,Camden City School District,2019
1314,Grant Elementary School,Public,"PK, KG-5",159 N  Clinton Avenue,Trenton,08609,Mercer County,Trenton Public School District,2019
1315,Quarter Mile Lane School,Public,"PK, KG-8",300 Quarter Mile Lane,Bridgeton,08302,Cumberland County,Bridgeton City School District,2019
1316,Cooper's Poynt Family School,Public,"PK, KG-8",201 State Street,Camden,08102,Camden County,Camden City School District,2019
1317,Broad Street School,Public,K-8,251 West Broad Street,Bridgeton,08302,Cumberland County,Bridgeton City School District,2019
1318,Riletta Twyne Cream Early Childhood Center,Public,"PK, KG-1",1875 Mulford Street,Camden,08104,Camden County,Camden City School District,2019
1319,Senator Frank Lautenberg School,Public,K-8,137 Carroll Street,Paterson,07501,Passaic County,Paterson Public School District,2019
1320,P.J. Hill Elementary,Public,K-5,1010 East State Street,Trenton,08609,Mercer County,Trenton Public School District,2019
1321,Belmont Runyon Elementary School,Public,"PK, KG-8",1 Belmont Runyon Way,Newark,07108,Essex County,Newark Public School District,2019
1322,New York Avenue School,Public,"PK, KG-8",411 N New York Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2019
1323,Commercial Township School,Public,"PK, KG-8",1308 North Avenue,Port Norris,08349,Cumberland County,Commercial Township School District,2019
1324,School 10,Public,K-8,48 Mercer Street,Paterson,07524,Passaic County,Paterson Public School District,2019
1325,Uptown School Complex,Public,"PK, KG-8",323 Madison Avenue,Atlantic City,08401,Atlantic County,Atlantic City School District,2019
1326,Salem Middle School,Public,3-8,51 New Market Street,Salem,08079,Salem County,Salem City School District,2019
1327,Wilson Elementary School,Public,K-5,175 Girard Avenue,Trenton,08638,Mercer County,Trenton Public School District,2019
1328,Gregory Elementary School,Public,K-5,500 Rutherford Avenue,Trenton,08618,Mercer County,Trenton Public School District,2019
1329,School 21,Public,"PK, KG-8",322 Tenth Avenue,Paterson,07514,Passaic County,Paterson Public School District,2019
1330,Edward W. Kilpatrick,Public,"PK, KG-3",295-315 Ellison Street,Paterson,07501,Passaic County,Paterson Public School District,2019
1331,Veterans Memorial Family School,Public,"PK, KG-8",800 N 26th Street,Camden,08105,Camden County,Camden City School District,2019
1332,Thomas H. Dudley Family School,Public,"PK, KG-8",2250 Berwick Street,Camden,08105,Camden County,Camden City School District,2019
1333,Bradley Elementary School,Public,"PK, KG-3",1100 Third Avenue,Asbury Park,07712,Monmouth County,Asbury Park School District,2019
1334,Henry B. Wilson Family School,Public,K-8,2250 South 8th Street,Camden,08104,Camden County,Camden City School District,2019
1335,Charles H. Stillman Elementary School,Public,K-5,201 W Fourth St,Plainfield,07062,Union County,Plainfield Public School District,2019
1336,Dr. Martin Luther King Junior Elementary School,Public,K-5,159 N  Clinton Avenue,Trenton,08609,Mercer County,Trenton Public School District,2019
